# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloJer2QR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_2.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_3.json
# random
#   seed = 1974191585 (Default)
# output
#   file = /scratch/juandiaz/jer2/jer2_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,mu_l2_raw.1,mu_l2_raw.2,mu_l2_raw.3,mu_l2_raw.4,mu_l2_raw.5,mu_l2_raw.6,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau.1,tau.2,stdnormal.1,stdnormal.2,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,mu_l2.1,mu_l2.2,mu_l2.3,mu_l2.4,mu_l2.5,mu_l2.6,sigma.1,sigma.2
-210451,0.830433,0.0353094,6,127,0,210487,-3.27421,-2.54413,-1.27464,-0.765302,-1.54608,0.285252,-1.55454,0.783172,0.675997,-0.649939,0.523993,0.633138,0.930946,-0.689815,-0.00945595,0.660453,-0.688622,-0.253119,2.14408,-1.54627,-1.08744,-0.682138,0.538051,-1.36048,-0.348546,1.26125,-1.20426,0.227485,1.0249,0.885956,1.60114,1.14898,-0.244341,0.283666,-1.46227,0.886951,0.523159,-1.82568,-0.274199,0.535898,0.0337065,-0.0694903,-0.0261638,-0.0132294,-0.0231799,-0.00519447,-0.0411145,0.00923236,0.0360567,0.00993518,0.0281073,-0.00824688,0.0367286,-0.0208483,-0.00345721,-0.000832255,0.623387,1.55409,0.117854,0.212994,1.40083,-0.190262,-0.114235,-0.230779,0.0425789,-0.232043,0.116902,0.100904,-0.0970148,0.0782151,0.0945069,0.13896,-0.102967,-0.00141147,0.0985842,-0.102789,-0.0377824,0.320042,-0.230807,-0.162319,-0.101821,0.0803135,-0.203076,-0.0520266,0.188263,-0.179757,0.0339562,0.152985,0.132244,0.238998,0.171506,-0.0364721,0.0423421,-0.249837,0.15154,0.0893844,-0.311927,-0.0468484,0.0915609,0.149267,0.170855
-210449,0.993342,0.0353094,7,127,0,210471,-3.31268,-2.56081,-1.15427,-1.5745,-1.69912,1.94093,0.127645,0.52539,1.13174,0.308679,0.105584,0.363076,-0.121942,-0.0900926,0.110222,0.875061,-0.508706,1.11074,2.09138,-0.934399,-1.38239,0.253325,0.696457,-1.80042,-0.507463,0.932887,-1.43676,0.545397,0.483177,1.09775,0.451097,0.888191,-0.555969,-0.162309,-0.921592,0.525921,0.222354,-0.866906,-0.141175,0.405088,0.0341956,-0.072595,-0.0240009,-0.0290224,-0.0398875,-0.00466223,-0.0217035,0.0140387,0.0257771,0.00023639,0.00586296,-0.00586593,0.0342264,-0.0342082,-0.00307228,-0.0128119,2.34185,0.427531,0.221454,0.195297,1.4077,-0.167036,-0.227848,-0.245882,0.280875,0.0184717,0.0760301,0.163776,0.0446695,0.0152793,0.0525414,-0.0176464,-0.0130375,0.0159504,0.126632,-0.0736157,0.160738,0.302647,-0.135218,-0.200048,0.0366591,0.100785,-0.260542,-0.0734358,0.135,-0.207916,0.0789254,0.0699214,0.158857,0.065279,0.128532,-0.0804553,-0.0234881,-0.275264,0.157084,0.0664134,-0.25893,-0.0421665,0.120993,0.144712,0.298683
-210451,0.918289,0.0353094,7,127,0,210485,-3.32845,-2.52889,-1.93965,-1.09693,-1.85041,1.51306,-1.62446,0.917828,0.766313,-0.426757,0.386643,0.784229,0.648528,-0.893434,-0.00528773,0.721232,-0.795574,0.291499,2.52408,-2.18745,-1.35582,-0.445007,0.678778,-1.66644,-0.704021,1.80529,-1.64022,0.620094,0.632937,0.707784,1.50658,1.43206,-0.320794,0.32245,-1.21327,1.48482,0.935251,-1.87155,0.0700618,0.910593,0.0332019,-0.0743862,-0.0263238,-0.0132672,-0.0259606,-0.00354535,-0.0359026,0.0120533,0.0354255,0.0051653,0.0245052,-0.00917203,0.0332104,-0.0227065,-0.005866,-0.00182473,1.51285,1.12737,0.169096,0.166236,1.39378,-0.266661,-0.150804,-0.254392,0.208013,-0.223328,0.126182,0.105352,-0.0586699,0.0531551,0.107815,0.0891587,-0.122828,-0.00072695,0.0991539,-0.109374,0.0400749,0.347007,-0.300728,-0.186396,-0.061179,0.0933174,-0.2291,-0.0967878,0.248189,-0.225496,0.0852496,0.0870152,0.0973051,0.207122,0.196877,-0.0441022,0.04433,-0.189954,0.23247,0.146427,-0.293017,0.0109692,0.142566,0.137479,0.156564
-210440,0.952703,0.0353094,7,127,0,210475,-3.37955,-2.56649,-0.541777,-1.27725,-1.26337,1.50633,-0.406569,0.764577,1.45912,0.160751,0.252042,0.430692,0.539575,0.0813312,0.444395,1.16851,-0.496706,0.996648,2.12702,-1.18901,-1.20646,-0.405623,0.915947,-1.45818,-0.553564,1.02613,-1.21656,0.591327,1.03142,1.30577,1.18732,1.14276,-0.507935,0.50347,-0.989529,0.67937,0.553066,-0.997184,0.0069035,0.472451,0.0343768,-0.0609234,-0.0125653,-0.0272657,-0.0328594,-0.000968406,-0.0244637,0.0108848,0.0186135,0.00329292,0.00889011,-0.0026831,0.0377856,-0.0342954,-0.00294733,-0.0131072,0.8607,0.201781,0.13977,0.127279,1.41025,-0.0816221,-0.192426,-0.190335,0.226938,-0.0612522,0.115188,0.219825,0.0242181,0.0379717,0.0648863,0.0812903,0.012253,0.0669508,0.176043,-0.0748319,0.150151,0.320449,-0.179131,-0.18176,-0.0611096,0.137993,-0.219683,-0.0833978,0.154593,-0.183282,0.089087,0.155389,0.196722,0.178877,0.172165,-0.0765235,0.0758509,-0.280379,0.192497,0.156709,-0.282549,0.00195608,0.133867,0.150656,0.283346
-210446,0.969159,0.0353094,7,127,0,210471,-3.44877,-2.57532,-1.39776,-1.05786,-1.48999,1.28624,-1.33651,0.845665,0.742256,0.422392,-0.109091,0.575663,0.875707,-0.640381,0.103339,0.591894,-0.547777,-0.409308,2.32079,-0.700479,-1.20136,-0.270368,0.559085,-1.34691,-0.658719,1.1281,-1.54828,0.469955,1.42804,0.708218,1.2869,1.30065,-0.425025,0.318532,-0.280326,1.24523,0.849798,-1.22124,0.112973,0.931433,0.0346776,-0.0762906,-0.0283176,-0.0221869,-0.0335146,-0.0113366,-0.0254257,0.00169572,0.0303154,0.000377234,0.0245595,-0.00657261,0.0362606,-0.0200898,-0.00635754,-0.00280221,0.22611,1.38398,0.0717731,0.272711,1.4145,-0.210977,-0.159672,-0.224897,0.194144,-0.201731,0.127644,0.112035,0.0637554,-0.0164661,0.0868901,0.132178,-0.0966586,0.0155979,0.0893399,-0.082681,-0.0617805,0.350299,-0.10573,-0.181333,-0.040809,0.0843877,-0.203302,-0.0994265,0.170275,-0.233696,0.0709346,0.215546,0.106898,0.194243,0.196319,-0.0641529,0.0480789,-0.0649832,0.288661,0.196994,-0.283099,0.0261886,0.215918,0.150939,0.231813
-210452,0.988762,0.0353094,7,127,0,210476,-3.42214,-2.56141,-1.03089,-1.53785,-2.5928,1.68839,-0.743458,0.529792,1.32201,-0.682529,0.4732,0.647008,0.238661,-0.400964,0.0123984,1.2569,-0.856303,1.64804,2.10721,-1.95032,-1.5962,-0.449024,1.00466,-1.66852,-0.540332,1.17039,-1.48819,0.402366,-0.131813,1.48585,1.2492,1.06821,-0.376186,0.410482,-0.444513,0.92897,0.573416,-1.01793,0.293498,0.733289,0.0343237,-0.0625424,-0.0196297,-0.0109036,-0.02994,0.00631794,-0.0304945,0.017026,0.0294387,0.00876798,0.0100526,-0.00864491,0.030894,-0.0353012,-0.00352198,-0.00859497,4.74952,1.35767,0.262085,0.333611,1.4095,-0.123974,-0.184941,-0.311808,0.203044,-0.0894075,0.0637122,0.158984,-0.0820804,0.0569066,0.0778086,0.0287012,-0.0482195,0.00149101,0.151153,-0.102978,0.198192,0.253411,-0.234544,-0.191958,-0.0539992,0.120819,-0.200654,-0.0649799,0.14075,-0.178969,0.0483882,-0.0158517,0.178687,0.150227,0.128462,-0.0452398,0.0493641,-0.127271,0.265978,0.164177,-0.291447,0.0840328,0.209951,0.120259,0.286315
-210451,0.990366,0.0353094,7,127,0,210481,-3.32613,-2.55668,-1.64982,-1.11337,-1.54223,1.19175,-0.862518,0.718199,0.63187,-0.00780968,0.725114,-0.211445,0.268281,-0.912327,-0.152225,0.200357,-0.649221,-0.00649315,1.95889,-1.45603,-1.11136,-0.184694,-0.0137244,-2.3851,-0.915132,0.987241,-1.71228,0.224041,1.33482,0.755875,0.987678,1.01095,-0.338324,0.414209,-0.254319,0.379099,0.345351,-0.606636,0.0682642,0.244689,0.0341474,-0.0749613,-0.0223329,-0.0323202,-0.0307437,-0.0142414,-0.0273507,0.0249099,0.0229318,0.00668463,0.0244605,-0.00217494,0.0338014,-0.0238973,-0.00734214,-0.00835723,0.966355,1.79881,0.142714,0.742603,1.40702,-0.239516,-0.161637,-0.223897,0.173016,-0.125218,0.104266,0.0917333,-0.00113379,0.10527,-0.0306971,0.0389484,-0.132449,-0.0220996,0.0290873,-0.0942523,-0.000942659,0.284386,-0.211383,-0.161344,-0.0268134,-0.00199247,-0.346263,-0.132857,0.143325,-0.248585,0.0325257,0.193785,0.109736,0.143389,0.146767,-0.049117,0.0601338,-0.140813,0.209902,0.191216,-0.335887,0.037797,0.135481,0.145177,0.553687
-210451,0.668403,0.0353094,7,127,0,210482,-3.37366,-2.56507,-1.3435,-1.6772,-2.7754,1.37037,-1.21742,0.0951754,0.290125,0.0831574,-0.510846,0.527312,0.00674973,-0.403684,-0.441334,0.828615,-1.09413,0.0506863,2.14331,-1.36412,-2.00667,-0.39683,0.597951,-1.40447,-0.598366,0.797409,-1.53772,0.0482374,-0.0707703,0.901277,1.24339,0.752503,-0.851907,-0.824412,-0.494938,0.912019,0.554691,-1.06761,0.196194,0.686874,0.0344945,-0.0726707,-0.0208225,-0.00904854,-0.0218639,0.0100399,-0.0350324,0.0156591,0.0313675,0.007259,0.0231152,-0.00513683,0.0314879,-0.0289349,-0.00448632,-0.00489403,3.43892,1.49815,0.255487,0.346118,1.41191,-0.185095,-0.23107,-0.382369,0.188797,-0.167725,0.0131124,0.0399708,0.0114567,-0.0703798,0.0726483,0.000929918,-0.0556159,-0.0608031,0.114159,-0.15074,0.00698311,0.295287,-0.187936,-0.276462,-0.0546717,0.0823803,-0.193495,-0.0824376,0.10986,-0.211853,0.00664572,-0.00975009,0.12417,0.171303,0.103673,-0.117368,-0.11358,-0.139958,0.2579,0.156855,-0.301896,0.0554796,0.194233,0.137771,0.282779
-210447,0.841744,0.0353094,7,127,0,210477,-3.28097,-2.55517,-1.48162,-1.63709,-1.4684,0.576486,-1.07391,0.556544,0.992964,-1.25747,0.425353,0.1754,0.165067,-0.936291,-0.0555245,0.742636,-0.930537,0.334656,1.77482,-1.67366,-1.31112,-0.720989,0.215128,-2.4536,-1.00497,0.917087,-1.94796,0.138585,0.862369,0.337051,0.52738,0.711447,-0.438806,0.719177,-1.61642,0.995985,0.490833,-1.83218,0.240686,0.543778,0.0340816,-0.0718871,-0.0251255,-0.0219848,-0.0395933,-0.0161705,-0.0294484,0.0071125,0.0309328,0.00619364,0.00857868,-0.0104722,0.0387573,-0.026272,-0.00473644,-0.00551034,0.143139,0.554149,0.0526909,0.126069,1.40609,-0.206345,-0.227997,-0.204503,0.080287,-0.149564,0.0775098,0.13829,-0.175128,0.0592388,0.0244279,0.0229888,-0.130397,-0.00773288,0.103427,-0.129596,0.0466075,0.247179,-0.23309,-0.182599,-0.100412,0.0299608,-0.341712,-0.139962,0.127722,-0.271292,0.0193007,0.120102,0.046941,0.0734481,0.099083,-0.0611124,0.10016,-0.273747,0.168674,0.0831243,-0.310287,0.040761,0.0920909,0.13927,0.169354
-210442,0.95664,0.0353094,7,127,0,210472,-3.54814,-2.56578,-1.3926,-0.747442,-1.98929,1.53216,-1.03775,0.530774,0.316387,0.0683547,0.159983,0.902001,0.680557,-0.111851,0.00793819,0.936957,-0.517247,0.275406,2.23322,-0.947484,-1.37042,-0.490563,0.451992,-1.71465,-0.494406,1.4392,-1.12947,0.367762,0.85921,1.42476,1.20219,1.00417,-0.488179,-0.338439,-0.218396,0.986848,0.823618,-0.373719,0.356431,0.73375,0.0346645,-0.0712022,-0.0171985,-0.0168913,-0.0316012,0.00547753,-0.0267746,0.0160011,0.031507,0.00626693,0.026694,-0.00722542,0.0300553,-0.0268775,-0.00364178,-0.010328,3.82435,2.96062,0.314912,0.68105,1.41431,-0.224253,-0.120361,-0.320338,0.246725,-0.167111,0.0854712,0.0509481,0.0110072,0.0257622,0.14525,0.109591,-0.0180115,0.0012783,0.150879,-0.0832929,0.0443489,0.359618,-0.152574,-0.22068,-0.078996,0.0727848,-0.276113,-0.0796148,0.231757,-0.181879,0.0592212,0.13836,0.22943,0.193591,0.161703,-0.078612,-0.0544993,-0.0864436,0.390605,0.325997,-0.147922,0.141079,0.290426,0.161031,0.395811
-210452,0.262172,0.0353094,7,127,0,210473,-3.59937,-2.56448,-1.30016,-0.679696,-2.01674,1.67184,-0.802128,0.497774,0.304748,-0.259241,0.099153,0.908296,0.754026,-0.39378,0.302282,0.690286,-0.362004,0.14688,2.42085,-1.06663,-1.49069,-0.481105,0.300448,-2.2774,-0.54895,1.4681,-1.30297,0.625247,0.795613,1.30857,1.09336,1.39429,-0.342549,-0.185589,0.165974,0.989102,0.815039,-0.243364,0.64571,0.77338,0.0342317,-0.0663582,-0.0204056,-0.0170244,-0.0326069,0.00918178,-0.0253629,0.018122,0.0346449,0.00677263,0.0227325,-0.00935001,0.0303577,-0.0215327,-0.00223496,-0.00591376,4.06851,1.37763,0.295625,0.548227,1.40821,-0.190556,-0.0996183,-0.29558,0.24503,-0.117562,0.0729552,0.0446647,-0.0379951,0.0145321,0.133122,0.110512,-0.0577135,0.0443033,0.10117,-0.0530563,0.0215272,0.354807,-0.156328,-0.21848,-0.0705122,0.0440345,-0.333782,-0.0804557,0.21517,-0.190967,0.091638,0.116607,0.191788,0.160246,0.204351,-0.050205,-0.0272004,0.0775236,0.461992,0.38069,-0.113671,0.301599,0.361232,0.146563,0.467082
-210454,0.977717,0.0353094,7,127,0,210479,-3.35129,-2.56999,-1.3168,-2.06691,-1.67347,0.626871,-1.21805,0.672669,1.47783,-0.596802,0.300517,-0.00569818,-0.0684248,-0.666481,-0.505382,0.642479,-1.01713,0.317585,1.53831,-0.884236,-1.31358,-0.547952,0.918354,-1.51204,-0.750956,0.675921,-1.81655,0.0108415,0.520231,0.434346,1.06942,0.638104,-0.562391,0.826042,-0.685329,1.31131,0.990029,-1.42627,0.238587,0.902507,0.034483,-0.0688668,-0.0277213,-0.0248516,-0.0333412,-0.00894225,-0.0448311,0.0084376,0.0187449,-0.00160071,0.0124828,-0.00538795,0.0406277,-0.0345026,-0.00843211,-0.00791879,0.517901,2.36887,0.096518,0.26875,1.41175,-0.176606,-0.277209,-0.224441,0.0840742,-0.163361,0.0902165,0.198202,-0.0800415,0.0403045,-0.000764224,-0.00917694,-0.0893866,-0.0677804,0.0861676,-0.136415,0.0425936,0.206314,-0.118591,-0.176174,-0.0734898,0.123167,-0.202791,-0.100716,0.0906527,-0.24363,0.00145403,0.069772,0.0582533,0.143428,0.0855807,-0.0754263,0.110786,-0.119667,0.228971,0.172872,-0.249046,0.0416604,0.157589,0.134117,0.174613
-210445,0.866917,0.0353094,7,127,0,210478,-3.4219,-2.56151,-1.67756,-1.33993,-2.77383,0.806326,-1.18929,0.714664,0.474142,-0.594599,0.675886,0.750543,0.221416,-0.683113,-0.213608,0.556063,-0.694498,0.468145,2.15941,-1.40144,-1.64202,-0.200848,0.0998114,-2.17335,-0.743708,1.02145,-1.75599,0.023878,0.829724,1.14499,0.794581,1.11025,-0.707223,0.1268,-0.671846,0.800123,0.615461,-0.690747,0.13858,0.56558,0.0342227,-0.078803,-0.010051,-0.026062,-0.0382852,0.00217284,-0.0295129,0.0041586,0.0237779,-0.0071338,0.0152288,-0.000266739,0.0320716,-0.029515,-0.000605889,-0.00675327,1.45615,1.44744,0.179546,0.443832,1.40808,-0.249603,-0.199368,-0.412716,0.119973,-0.176953,0.106334,0.0705472,-0.0884699,0.100564,0.111673,0.0329443,-0.10164,-0.0317826,0.0827362,-0.103334,0.0696548,0.321297,-0.208519,-0.244315,-0.029884,0.0148509,-0.323371,-0.110656,0.151981,-0.261272,0.00355279,0.123454,0.170362,0.118225,0.165193,-0.105227,0.0188665,-0.24785,0.295172,0.227049,-0.254822,0.0511233,0.208647,0.148789,0.368908
-210449,0.877172,0.0353094,7,127,0,210476,-3.30887,-2.56957,-2.0898,-1.75447,-2.29238,1.22101,-1.05167,0.378901,0.849225,-0.437333,-0.283437,-0.40251,-0.00594499,-0.904061,-0.18216,0.433638,-1.07463,-0.0153966,1.65506,-1.2497,-1.76226,-0.358045,0.24458,-2.72751,-0.627802,0.873906,-1.65353,-0.0720838,0.536993,0.331581,1.04727,0.333901,-0.728574,0.0950284,-0.660126,0.90375,0.656092,-1.32663,0.0911327,0.558614,0.0347819,-0.0813289,-0.0216639,-0.0152722,-0.0223199,-0.0103914,-0.041906,0.018808,0.0182453,0.0209917,0.0263718,-0.0119178,0.0339674,-0.0270568,-0.0051577,-0.00713163,1.26779,2.64625,0.168429,0.377065,1.41598,-0.312605,-0.262444,-0.342909,0.182646,-0.157315,0.0566785,0.127033,-0.0654191,-0.0423984,-0.0602101,-0.00088929,-0.135235,-0.0272487,0.0648664,-0.16075,-0.00230312,0.247574,-0.186938,-0.263611,-0.0535587,0.0365859,-0.407999,-0.0939107,0.130725,-0.247346,-0.0107828,0.0803268,0.0496,0.156658,0.0499471,-0.108985,0.014215,-0.153013,0.209483,0.152078,-0.307504,0.0211239,0.129483,0.149586,0.231793
-210440,0.897835,0.0353094,7,127,0,210473,-3.19911,-2.55476,-0.738601,-1.43901,-2.19794,1.48767,-1.18067,0.529203,0.393731,0.0516942,-0.254258,0.292123,-0.0430467,-1.24708,-0.482329,0.2548,-1.02269,0.263815,2.1293,-1.79654,-1.64134,-0.54546,0.169746,-1.95097,-1.43067,0.770501,-2.09631,-0.263404,0.357098,0.755711,0.521099,0.693362,-0.611668,0.0252013,-0.660118,0.345817,0.178585,-1.01377,-0.207483,0.0759379,0.0343241,-0.0632235,-0.02257,-0.0197086,-0.0392295,-0.010736,-0.0227866,0.0131387,0.029335,0.00215793,0.00912557,-0.00562446,0.0315194,-0.029288,-0.00290666,-0.00562794,3.40987,2.22411,0.269353,0.516327,1.40951,-0.107737,-0.209902,-0.320604,0.217001,-0.17222,0.0771925,0.0574318,0.00754041,-0.0370876,0.0426108,-0.00627904,-0.181907,-0.0703553,0.0371667,-0.149175,0.0384816,0.310592,-0.262053,-0.239415,-0.0795639,0.0247601,-0.284579,-0.208685,0.11239,-0.30578,-0.0384217,0.0520884,0.110232,0.0760104,0.101138,-0.0892215,0.00367601,-0.228543,0.119728,0.0618291,-0.350983,-0.071834,0.0262909,0.145866,0.346216
-210439,0.908621,0.0353094,7,127,0,210471,-3.18707,-2.55367,-2.24292,-1.4877,-1.39288,0.167753,-1.01694,-0.0487248,0.583402,-0.420434,0.0959792,-0.0391085,0.129188,-0.222257,-0.154523,0.335549,-0.868114,-0.0411457,1.10265,-1.19926,-1.43892,-0.484633,0.306053,-1.82177,-0.457412,0.566872,-1.24316,0.316348,0.187005,0.318387,0.772076,0.578611,-0.750855,-0.166024,-1.64328,0.561013,0.106566,-2.16704,-0.451965,0.126959,0.0342544,-0.0768748,-0.0199725,-0.0117801,-0.0298613,1.91409e-06,-0.0392194,0.0189925,0.0270022,0.00207549,0.0187599,-0.00799947,0.0361292,-0.0272023,-0.00349501,-0.00604697,0.739081,1.43431,0.172396,0.228924,1.40853,-0.449775,-0.298331,-0.279315,0.0336397,-0.203927,-0.00977082,0.11699,-0.0843101,0.0192468,-0.00784246,0.0259061,-0.0445694,-0.0309867,0.067288,-0.174084,-0.00825099,0.221116,-0.240489,-0.288549,-0.0971839,0.061373,-0.365322,-0.0917253,0.113675,-0.249293,0.0634376,0.0375002,0.0638464,0.154825,0.116029,-0.15057,-0.033293,-0.31411,0.107236,0.0203698,-0.414224,-0.0863921,0.0242679,0.200531,0.191148
-210439,0.979008,0.0353094,7,127,0,210462,-3.33732,-2.56292,-0.68718,-1.64263,-2.57026,1.5633,-1.12556,0.553354,0.406578,-0.821397,0.108043,0.494655,0.0931628,-0.700948,-0.266478,0.513219,-0.914145,0.203385,1.87236,-1.61188,-1.81479,0.105496,0.530423,-2.22062,-1.04443,0.852196,-1.67625,0.0953845,0.614312,1.07053,1.31211,0.930341,-0.570893,-0.154651,-0.401463,0.412774,0.29481,-0.481169,0.101722,0.219737,0.0345665,-0.0636024,-0.0244631,-0.0273421,-0.0271794,-0.00764586,-0.0205462,0.00597983,0.0316622,0.00713734,0.0233325,-0.00303677,0.0360281,-0.0233359,-0.00783744,-0.0079633,0.450094,0.424723,0.0934251,0.334654,1.41293,-0.0956934,-0.228745,-0.357922,0.217698,-0.15674,0.0770575,0.0566182,-0.114384,0.0150456,0.0688834,0.0129734,-0.0976107,-0.0371085,0.0714685,-0.1273,0.0283224,0.260737,-0.224462,-0.252719,0.0146909,0.0738642,-0.309234,-0.145442,0.118673,-0.233426,0.0132828,0.0855462,0.149077,0.182718,0.129555,-0.0794998,-0.0215359,-0.206153,0.211961,0.151386,-0.247082,0.0522348,0.112836,0.139255,0.513504
-210445,0.983858,0.0353094,7,127,0,210476,-3.38855,-2.56417,-0.906771,-1.40304,-2.15209,1.54892,-1.23816,0.404376,0.432653,-0.317689,0.126388,0.0230443,-0.197881,-0.740088,-0.182543,0.427935,-0.969307,-0.291802,1.68595,-0.813829,-1.7578,0.197222,0.114004,-2.0942,-0.50622,1.10633,-1.69394,0.00632152,0.487901,0.579534,1.3768,0.883492,-0.73655,-0.166462,-0.278611,0.741305,0.496014,-0.70183,0.284439,0.608612,0.0344512,-0.0626497,-0.0274337,-0.0297365,-0.0242213,-0.00613827,-0.0105149,0.0159785,0.0213579,0.00226056,0.0223951,-0.0139983,0.0374883,-0.027668,-0.00802003,-0.00729786,0.405452,1.75108,0.0932745,0.487974,1.4113,-0.132828,-0.205524,-0.315249,0.226893,-0.181372,0.059235,0.0633772,-0.0465367,0.018514,0.00337565,-0.0289867,-0.108412,-0.0267398,0.062686,-0.141989,-0.0427446,0.246966,-0.119214,-0.257491,0.02889,0.0166999,-0.306769,-0.0741536,0.162061,-0.248137,0.000926008,0.0714702,0.084893,0.201681,0.129418,-0.107894,-0.0243842,-0.102741,0.273364,0.18291,-0.258807,0.10489,0.224432,0.146485,0.36876
-210449,0.879246,0.0353094,7,127,0,210477,-3.38257,-2.54961,-1.94871,-0.954433,-1.49805,0.435105,-0.965152,0.229288,0.763177,-0.908951,-0.182801,0.159421,0.224542,-0.469258,-0.327955,0.365009,-0.86849,0.698692,1.75893,-1.86554,-1.1137,-1.17348,0.249031,-1.70484,-1.11036,0.492506,-1.59063,0.2575,0.48162,0.862461,0.260326,0.606536,-0.463494,0.109875,-0.703796,1.71664,1.25344,-1.22434,0.990755,1.31838,0.0339254,-0.0795699,-0.0194699,-0.0106674,-0.0381862,-0.000251894,-0.0504222,0.0079557,0.0317922,0.00574343,0.00913561,-0.000297284,0.032614,-0.0280847,-0.000980964,-0.00658151,0.42799,1.15036,0.108181,0.186804,1.4039,-0.322243,-0.157827,-0.24772,0.0719498,-0.159599,0.0379155,0.126201,-0.150306,-0.0302283,0.0263621,0.0371307,-0.0775975,-0.0542313,0.0603587,-0.143615,0.115537,0.29086,-0.308489,-0.184164,-0.194049,0.0411802,-0.281915,-0.183611,0.0814418,-0.263029,0.0425807,0.0796416,0.142618,0.0430479,0.100298,-0.0766443,0.0181691,-0.122579,0.298986,0.21831,-0.213242,0.172559,0.22962,0.165362,0.174169
-210445,0.995279,0.0353094,7,127,0,210476,-3.31969,-2.5645,-0.726676,-1.18584,-1.91678,1.82025,-0.837048,0.56413,0.819891,-0.18392,0.503989,0.304957,0.400046,-0.508394,0.22864,0.611154,-0.731925,-0.0101777,1.81172,-0.659243,-1.25859,-0.418983,0.845408,-1.95897,-0.209603,0.687593,-1.84531,0.232432,0.562324,1.61883,1.18639,0.99947,-0.432575,0.326058,-1.2689,0.712302,0.267291,-1.62907,-0.0184416,0.312789,0.0346004,-0.0673726,-0.0264183,-0.0300536,-0.0242927,-0.00134124,-0.0126025,0.0203156,0.0223324,0.00847342,0.0154563,-0.0164234,0.0353715,-0.0329571,-0.00626247,-0.0091414,2.89472,0.935712,0.256663,0.229039,1.41341,-0.109623,-0.178891,-0.289157,0.274594,-0.126273,0.085102,0.123685,-0.0277453,0.0760294,0.0460043,0.060349,-0.0766939,0.0344915,0.0921956,-0.110415,-0.00153536,0.273307,-0.0994502,-0.189864,-0.0632058,0.127534,-0.29552,-0.0316197,0.103727,-0.278375,0.0350636,0.0848295,0.244209,0.178973,0.150775,-0.0652562,0.0491875,-0.300445,0.168656,0.0632882,-0.385725,-0.00436654,0.074061,0.150855,0.236776
