# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloJer2QR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_2.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_1.json
# random
#   seed = 1973870967 (Default)
# output
#   file = /scratch/juandiaz/jer2/jer2_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,mu_l2_raw.1,mu_l2_raw.2,mu_l2_raw.3,mu_l2_raw.4,mu_l2_raw.5,mu_l2_raw.6,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau.1,tau.2,stdnormal.1,stdnormal.2,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,mu_l2.1,mu_l2.2,mu_l2.3,mu_l2.4,mu_l2.5,mu_l2.6,sigma.1,sigma.2
-210452,0.998708,0.0295611,7,127,0,210480,-3.34156,-2.56239,-1.28165,-0.389299,-1.91581,1.5875,-0.725011,0.572877,0.755298,1.15157,0.905971,0.332547,0.724756,-0.554381,0.112051,0.75516,-0.623328,0.92023,2.06099,-1.01585,-0.757026,-0.748287,0.851219,-1.6512,-0.926691,0.812526,-1.1547,0.77946,0.745453,1.56974,1.03519,0.934377,-0.309771,0.205415,-1.02056,0.669984,0.500439,-0.877801,-0.152903,0.405622,0.0342588,-0.0733126,-0.0190369,-0.0236811,-0.0359068,-0.00333933,-0.0343984,0.0167802,0.0221806,0.00147748,0.0152409,-0.0029022,0.0365005,-0.0267837,-0.007004,-0.00654964,4.80561,0.604597,0.372105,0.202768,1.40859,-0.217551,-0.0660805,-0.325194,0.269467,-0.123065,0.0972416,0.128206,0.19547,0.153782,0.0564475,0.123022,-0.094102,0.0190198,0.128183,-0.105805,0.156202,0.349837,-0.172433,-0.1285,-0.127016,0.144488,-0.280279,-0.157299,0.13792,-0.196002,0.132308,0.126535,0.266451,0.175715,0.158603,-0.0525814,0.0348677,-0.266138,0.174715,0.130502,-0.228909,-0.0398734,0.105776,0.169743,0.260775
-210454,0.986616,0.0295611,7,127,0,210488,-3.39627,-2.55604,-1.80939,-1.87831,-1.78781,0.873096,-0.861824,0.690938,1.12859,-0.583443,0.220106,0.38545,-0.0272283,-0.622339,-0.000741455,0.873417,-0.643616,0.384855,2.69117,-1.63484,-2.03527,0.030839,0.564386,-1.88259,-0.797556,1.42955,-1.75002,0.450534,0.0252487,0.519231,1.4735,1.49075,-0.412562,0.900693,-0.69511,0.841146,0.591498,-0.758038,0.162661,0.657434,0.0339971,-0.0490472,-0.0218255,-0.0126745,-0.018215,-0.00111954,-0.0182967,0.016902,0.0204276,0.00491276,0.0125823,-0.00596398,0.0397294,-0.027484,-0.00274861,-0.00302459,0.750346,0.362054,0.115563,0.193383,1.40491,-0.241391,-0.250585,-0.238511,0.116479,-0.114976,0.0921778,0.150565,-0.077837,0.0293643,0.0514227,-0.00363252,-0.0830261,-9.89173e-05,0.116522,-0.0858646,0.0513434,0.359028,-0.218103,-0.271525,0.00411423,0.0752945,-0.251156,-0.106402,0.190716,-0.23347,0.0601056,0.00336842,0.0692704,0.196579,0.19888,-0.0550397,0.120161,-0.223401,0.270335,0.190101,-0.243625,0.0522775,0.211292,0.13341,0.321389
-210462,0.997757,0.0295611,7,127,0,210494,-3.37898,-2.55589,-0.861176,-1.35825,-1.77249,0.874479,-1.9668,1.02856,1.47169,-0.601983,0.0886779,0.113768,-0.264931,-0.585194,-0.0267163,0.73194,-1.06787,-0.461309,2.38815,-2.36953,-1.40283,0.00717618,0.899867,-1.85749,-0.261509,0.957382,-1.45797,0.356519,0.614299,1.75888,1.55323,0.698487,-0.581134,-0.688856,-0.679428,1.00608,0.774479,-0.855049,0.432886,0.786395,0.0342176,-0.0807958,-0.0347578,-0.0327034,-0.037028,-0.00146153,-0.0245204,0.00665005,0.0207945,0.00883942,0.0175334,-0.00531329,0.0352395,-0.0269375,-0.0062711,-0.0171704,2.14847,0.255063,0.174784,0.123966,1.40801,-0.10269,-0.161964,-0.21136,0.104277,-0.23453,0.12265,0.17549,-0.0717831,0.0105743,0.0135662,-0.0315916,-0.0697811,-0.00318577,0.0872797,-0.127337,-0.0550085,0.284773,-0.282553,-0.16728,0.000855719,0.107304,-0.221495,-0.0311834,0.114162,-0.173855,0.0425129,0.0732517,0.209737,0.185214,0.0832907,-0.069297,-0.0821423,-0.166772,0.24695,0.190103,-0.209879,0.106256,0.193028,0.119244,0.245459
-210446,0.985114,0.0295611,7,127,0,210490,-3.64611,-2.554,-1.72667,-1.50024,-2.31513,1.04031,-1.06814,0.223875,0.988509,-0.557848,0.228435,0.851896,0.306157,-0.913386,-0.120182,0.834981,-0.511979,0.712092,1.686,-1.46182,-1.39051,-0.473066,0.156219,-2.1898,-0.71846,2.02589,-1.28156,0.365557,0.937856,0.685739,1.12916,1.10664,-0.289655,0.205285,0.0694816,0.945313,0.830471,-0.0354598,0.535386,0.868198,0.0342087,-0.0691291,-0.0203952,-0.0225621,-0.0256276,0.000727303,-0.0503856,0.0138387,0.0291105,-0.000342699,0.0183754,-0.0121974,0.0314028,-0.0270412,-0.0053209,-0.00594774,1.51131,0.324272,0.169597,0.301035,1.40788,-0.238205,-0.206968,-0.319388,0.143518,-0.147357,0.030885,0.136371,-0.0769588,0.031514,0.117525,0.0422363,-0.126008,-0.01658,0.115191,-0.0706309,0.0982378,0.232594,-0.201668,-0.19183,-0.0652625,0.0215514,-0.302098,-0.0991163,0.279485,-0.1768,0.0504309,0.129383,0.0946022,0.155776,0.152668,-0.0399598,0.0283204,0.0367309,0.499732,0.439022,-0.0187456,0.283028,0.458966,0.137957,0.528642
-210449,0.932217,0.0295611,7,127,0,210490,-3.61919,-2.54892,-1.74577,-1.57347,-2.09016,0.971133,-1.01199,0.153818,0.943104,-0.395994,0.404004,0.889089,0.319696,-0.70471,-0.174054,0.762709,-0.500056,0.708066,1.56376,-1.58098,-1.31541,-0.474133,0.360846,-2.14735,-0.662871,1.98644,-1.33509,0.29695,1.02106,0.765136,1.11211,1.22791,-0.485865,0.140663,0.206759,0.924692,0.781656,-0.0565407,0.427498,0.79682,0.0342608,-0.0678214,-0.0227498,-0.0270632,-0.023613,-0.00062383,-0.0522686,0.0125442,0.0312217,-0.00475855,0.0177214,-0.0113755,0.0323072,-0.0277789,-0.00472002,-0.00980776,1.17547,0.371931,0.148536,0.313688,1.40862,-0.239173,-0.215568,-0.286355,0.133047,-0.138645,0.0210733,0.129207,-0.0542518,0.0553493,0.121807,0.0437988,-0.0965464,-0.0238456,0.104492,-0.0685085,0.0970061,0.214238,-0.216597,-0.180213,-0.0649569,0.0494365,-0.29419,-0.0908144,0.272146,-0.182909,0.0406826,0.139887,0.104825,0.152362,0.168225,-0.0665643,0.019271,0.106349,0.475625,0.402053,-0.0290823,0.219888,0.409853,0.137002,0.51436
-210454,0.705601,0.0295611,7,127,0,210483,-3.64501,-2.57072,-0.441869,-0.96808,-1.93887,2.53272,-1.01754,0.415396,0.750013,0.497799,0.33713,0.426913,0.200346,-0.307062,0.124104,0.59276,-0.911156,0.171818,2.48726,-0.826047,-1.62715,-0.529124,0.716006,-1.68443,-0.326138,0.578099,-1.72939,-0.0436602,0.0944722,0.925381,0.824885,0.833233,-0.352915,0.53983,0.00918179,1.25941,1.10427,-0.189149,0.96513,1.07523,0.0346562,-0.0672571,-0.0270196,-0.0198743,-0.0341261,-0.0133105,-0.0131925,0.00421972,0.0262366,0.0178073,0.00744113,-0.000426652,0.037953,-0.0284583,-0.00495671,-0.00562941,1.06028,3.0546,0.153098,0.707252,1.4142,-0.0656983,-0.143937,-0.288277,0.376572,-0.15129,0.0617621,0.111514,0.074014,0.0501254,0.0634745,0.029788,-0.0456548,0.0184521,0.088133,-0.135473,0.0255464,0.369813,-0.122819,-0.241929,-0.0786716,0.106458,-0.250446,-0.0484911,0.0859533,-0.25713,-0.00649151,0.0140464,0.137588,0.122646,0.123887,-0.0524724,0.0802633,0.00371555,0.509642,0.446859,-0.0765421,0.390555,0.435109,0.148683,0.404666
-210448,0.9939,0.0295611,7,127,0,210485,-3.63679,-2.57114,-1.49553,-1.09477,-1.49454,1.96368,-0.973666,0.965356,0.914186,0.316519,0.219012,0.888084,0.269156,-0.228905,0.143488,0.628373,-0.461333,0.239475,2.80879,-1.07758,-1.20739,0.199728,0.528675,-1.50036,-0.525069,1.17268,-1.63439,0.299248,0.30525,1.09547,0.674299,1.25483,-0.136983,0.359904,0.172632,1.48481,1.24045,-0.271556,0.684411,1.24287,0.0346503,-0.0676446,-0.0345786,-0.0161256,-0.0412359,-0.00647331,-0.0213799,0.0127403,0.0366793,0.00918854,0.0146242,-0.00960787,0.0431389,-0.0295115,0.00273626,0.00273921,1.44902,1.95244,0.16099,0.448002,1.41411,-0.200012,-0.146414,-0.199879,0.262622,-0.130218,0.129106,0.122263,0.0423311,0.0292905,0.118772,0.0359968,-0.0306137,0.0191901,0.0840384,-0.0616985,0.0320273,0.375646,-0.144115,-0.161476,0.0267115,0.0707048,-0.200657,-0.0702225,0.156833,-0.218582,0.0400213,0.040824,0.146508,0.0901805,0.167821,-0.0183201,0.0481334,0.0553493,0.476061,0.397713,-0.0870666,0.219436,0.39849,0.13374,0.320621
-210454,0.212568,0.0295611,7,127,0,210490,-3.4892,-2.54832,-0.583253,-0.902538,-2.16188,0.928158,-0.21858,0.383542,1.07534,-0.621794,0.559377,0.311986,0.621119,-0.273121,-0.107781,0.842533,-0.463381,0.960044,1.94178,-0.997794,-0.961242,-0.292416,0.748544,-1.16243,0.0281241,0.869011,-0.800668,0.409085,1.47317,1.16235,1.2374,0.824363,-0.454088,0.83223,-0.780315,1.4777,1.32726,-0.741007,0.650249,1.2464,0.0338409,-0.0688673,-0.0171813,-0.0158503,-0.0307743,-0.0108322,-0.0419048,0.0119516,0.0366645,0.0108502,0.0153284,-0.00315755,0.034207,-0.0280213,-0.0117019,-0.0119401,0.222037,0.753979,0.0930429,0.199383,1.40271,-0.115167,-0.178212,-0.426877,0.18327,-0.04316,0.0757326,0.212332,-0.122777,0.110452,0.0616035,0.122644,-0.0539294,-0.021282,0.166363,-0.0914973,0.189566,0.383416,-0.197021,-0.189803,-0.0577393,0.147805,-0.22953,0.00555328,0.171592,-0.158097,0.0807762,0.290886,0.229513,0.244332,0.162776,-0.0896624,0.164329,-0.179175,0.339307,0.304765,-0.170149,0.14931,0.286197,0.197456,0.229619
-210448,0.989586,0.0295611,7,127,0,210485,-3.47815,-2.54686,-0.885826,-0.668969,-2.16976,0.903049,-0.381959,0.402519,0.995675,-0.623744,0.286177,0.233844,0.388711,-0.134671,-0.0217157,0.75351,-0.449717,1.02266,1.51338,-0.618122,-0.712329,-0.298027,0.785439,-1.08042,0.152971,0.873111,-0.809494,0.209875,1.20909,1.19026,1.35157,0.902341,-0.274621,1.00609,-0.675355,1.67711,1.3435,-1.04123,0.637975,1.22759,0.0340466,-0.0710697,-0.0162206,-0.0170105,-0.028025,-0.0118951,-0.0406885,0.013079,0.0346786,0.00832135,0.0174813,-0.00474173,0.0366632,-0.0271437,-0.00945289,-0.00922073,0.257822,0.68564,0.0978411,0.149088,1.4056,-0.17069,-0.128904,-0.418092,0.174009,-0.0735999,0.0775617,0.191857,-0.12019,0.0551437,0.0450595,0.0749011,-0.0259499,-0.00418442,0.145194,-0.0866564,0.197057,0.291614,-0.119107,-0.137259,-0.0574271,0.151347,-0.208186,0.0294761,0.168241,-0.155982,0.0404409,0.232981,0.229352,0.260436,0.173873,-0.052917,0.193865,-0.121598,0.301964,0.241898,-0.187475,0.114868,0.221028,0.192691,0.18005
-210454,0.923782,0.0295611,7,127,0,210477,-3.55872,-2.57139,-0.738757,-1.02716,-0.2518,1.37877,-0.738642,0.939542,0.539186,0.402792,0.456758,0.705986,0.546349,-0.242928,0.289133,0.825964,-0.611742,-0.056326,2.19726,-1.14037,-1.20981,0.151097,0.355563,-1.02492,-0.795415,1.29212,-1.1452,0.70772,0.0812752,0.677601,0.735686,1.45926,0.0203465,-0.392359,-0.0230947,1.61328,1.23244,-0.941147,0.751056,1.28634,0.0347783,-0.0704014,-0.0249215,-0.0202636,-0.0324311,0.00205625,-0.0220275,0.015782,0.0207772,-0.000189785,0.0151964,-0.00913197,0.0321473,-0.0290229,0.00082217,-0.0056687,0.923848,0.105351,0.144359,0.0739725,1.41592,-0.110955,-0.15427,-0.0378181,0.207078,-0.110937,0.141111,0.080981,0.0604957,0.068601,0.106033,0.0820568,-0.0364856,0.0434252,0.124052,-0.0918782,-0.00845966,0.330009,-0.171273,-0.181702,0.0226935,0.0534023,-0.153934,-0.119464,0.194065,-0.171999,0.106293,0.0122068,0.10177,0.110493,0.219168,0.00305586,-0.0589289,-0.00526337,0.367671,0.280878,-0.214491,0.171168,0.29316,0.150191,0.227903
-210448,0.997806,0.0295611,7,127,0,210483,-3.42536,-2.56539,-1.64336,-1.23924,-2.8551,1.40697,-0.802022,0.290595,1.45951,-0.859331,0.249217,0.395514,0.43441,-0.371319,-0.0213081,0.625988,-0.832576,1.172,2.22356,-1.13131,-1.33042,-0.571304,1.19673,-1.87747,-0.288773,1.06095,-1.26742,0.187614,1.5034,1.49528,1.58463,0.996482,-0.552627,0.809296,-0.651557,0.746042,0.407868,-0.696292,0.235424,0.576735,0.0344372,-0.0752629,-0.0227873,-0.0187199,-0.0323012,-0.0101314,-0.0413396,0.00989636,0.0350672,0.00821865,0.0192375,-0.00343228,0.0378468,-0.0292001,-0.00838408,-0.00590846,2.04101,1.20237,0.19869,0.404677,1.4111,-0.228553,-0.17235,-0.397077,0.195677,-0.111543,0.0404149,0.202984,-0.119513,0.0346603,0.0550067,0.0604163,-0.0516418,-0.00296346,0.0870604,-0.115792,0.162998,0.309246,-0.157339,-0.185031,-0.0794552,0.166437,-0.261112,-0.0401616,0.147553,-0.176268,0.0260928,0.209088,0.207959,0.220386,0.138587,-0.0768576,0.112554,-0.240459,0.275329,0.150525,-0.256969,0.0868841,0.212846,0.139077,0.369053
-210448,0.709085,0.0295611,7,127,0,210485,-3.46368,-2.55907,-0.704526,-1.45886,-2.75877,1.08241,-1.20943,1.09149,0.741353,0.477861,0.841755,0.421726,0.735067,-0.514653,0.193544,1.09905,-0.609186,0.0629695,2.26384,-0.531792,-1.62358,-0.107256,0.612356,-1.51092,-1.19468,0.873879,-1.69422,0.447813,0.540139,0.550426,0.951274,1.48328,-0.0529724,-0.550927,-0.574666,1.04288,0.819476,-0.809784,0.398907,0.819624,0.0342549,-0.0656357,-0.0241082,-0.0213921,-0.0372581,0.00431649,-0.0211796,0.0117877,0.02897,-0.000867675,0.00900702,-0.0102656,0.0312481,-0.0289796,0.00357122,-0.00463878,1.40546,1.45727,0.156972,0.349516,1.40853,-0.0932844,-0.193164,-0.365281,0.143319,-0.160137,0.144521,0.0981605,0.0632724,0.111455,0.0558396,0.0973283,-0.0681439,0.0256267,0.145523,-0.0806608,0.00833763,0.299749,-0.0704132,-0.214974,-0.0142015,0.0810805,-0.200057,-0.158184,0.115708,-0.224328,0.0592938,0.0715184,0.0728805,0.125956,0.196397,-0.00701393,-0.0729468,-0.166384,0.301946,0.237265,-0.234459,0.115496,0.237307,0.132407,0.289532
-210439,0.995034,0.0295611,7,127,0,210469,-3.43415,-2.57488,-1.1091,-1.04939,-2.12188,0.882678,-1.33113,0.435432,1.2332,-0.0275804,0.329625,0.741233,0.393882,-0.464654,0.318173,0.436975,-0.759155,0.428695,1.83153,-1.85967,-1.4243,-0.22596,0.878426,-1.89146,-1.0552,1.26049,-1.39794,0.370059,1.10493,0.950027,0.816387,0.830957,-0.297354,0.144713,-0.258891,0.866107,0.669413,-0.852411,0.275746,0.623573,0.0346049,-0.0794365,-0.0309455,-0.018683,-0.0243596,-0.000652595,-0.0333658,0.00559663,0.0184447,0.00782304,0.010356,-0.00383611,0.0391178,-0.0325127,-0.00688194,-0.0116928,2.29779,2.16589,0.21979,0.482126,1.41347,-0.160813,-0.152156,-0.307662,0.127984,-0.193006,0.0631353,0.178807,-0.00399901,0.0477938,0.107475,0.0571107,-0.0673723,0.0461334,0.0633591,-0.110073,0.0621585,0.265562,-0.269642,-0.206516,-0.032763,0.127367,-0.274252,-0.152998,0.182765,-0.202693,0.0536565,0.160208,0.137749,0.118372,0.120484,-0.0431148,0.0209826,-0.0848126,0.283736,0.219299,-0.279249,0.0903342,0.204282,0.144995,0.327599
-210440,0.978424,0.0295611,7,127,0,210469,-3.60691,-2.57527,-1.56482,-1.06366,-1.30583,0.890212,-0.639415,0.779344,0.66883,0.0233665,-0.150091,0.29883,0.548064,-0.44972,-0.0949541,0.743352,-0.453732,-0.0363013,2.19636,-1.52339,-0.801165,-0.736893,0.335884,-1.42194,-0.673204,0.440064,-1.10199,0.180299,0.528986,0.854337,0.84713,0.637765,-0.125471,0.310167,0.0241561,0.728691,0.682965,-0.250564,0.387677,0.6259,0.0349424,-0.0685615,-0.0164967,-0.0157806,-0.0275224,-0.0176509,-0.0208132,0.0132061,0.0241404,0.00740145,0.0150742,-0.0129053,0.0376441,-0.0219761,-0.00208578,-0.0120322,2.55525,0.698982,0.303489,0.498398,1.41825,-0.297092,-0.201943,-0.24792,0.169013,-0.121397,0.147964,0.126982,0.00443629,-0.0284958,0.056735,0.104054,-0.0853824,-0.0180277,0.14113,-0.0861442,-0.00689204,0.416995,-0.289225,-0.152107,-0.139904,0.0637698,-0.269964,-0.127812,0.0835492,-0.20922,0.034231,0.100432,0.162202,0.160833,0.121084,-0.0238215,0.0588873,0.0144002,0.434397,0.407138,-0.14937,0.231107,0.37312,0.189857,0.596133
-210434,0.963373,0.0295611,7,127,0,210464,-3.52593,-2.55104,-1.69602,-1.10216,-2.49742,1.63387,-1.19005,0.18953,0.724301,-0.416222,0.387184,0.470994,0.0858561,-0.275736,-0.0162553,0.25371,-0.867447,0.337102,1.66432,-1.12362,-1.5442,-0.134548,0.471072,-1.37229,-0.730882,0.928601,-1.49276,-0.00973075,0.375955,-0.00793594,1.05532,0.946278,-0.58901,-0.199432,-0.0356414,0.622796,0.576503,-0.226465,0.366443,0.52509,0.0338886,-0.0718991,-0.0247271,-0.0212344,-0.0326303,-0.00604619,-0.0249831,0.00989713,0.0374483,0.00624762,0.0108599,-0.00578596,0.0362885,-0.0260366,-0.00703837,-0.00297574,1.48773,0.837084,0.210467,0.626399,1.40338,-0.292654,-0.190181,-0.430938,0.281928,-0.205346,0.0327039,0.12498,-0.0718203,0.0668096,0.0812714,0.0148147,-0.0475791,-0.00280489,0.0437784,-0.14968,0.0581679,0.287183,-0.193884,-0.266456,-0.0232166,0.0812848,-0.236792,-0.126116,0.160233,-0.257579,-0.00167907,0.0648721,-0.00136937,0.182099,0.163283,-0.101635,-0.0344126,-0.0244018,0.426395,0.394701,-0.155049,0.250884,0.359501,0.172553,0.684647
-210434,0.605426,0.0295611,7,127,0,210463,-3.5229,-2.55089,-1.6391,-1.31705,-2.69305,1.74885,-1.35586,0.140464,0.730167,-0.248259,0.344397,0.495668,0.20297,-0.151355,-0.0549681,0.396154,-0.829721,0.457091,1.76535,-0.930686,-1.47648,-0.106154,0.409562,-1.6779,-0.846568,0.765963,-1.45883,0.0181039,0.303267,0.0943877,0.956367,0.859252,-0.675642,-0.188224,0.0873192,0.772902,0.713422,-0.190863,0.385514,0.636453,0.0340815,-0.0725909,-0.023483,-0.0239633,-0.0351479,-0.00550552,-0.0328279,0.00807587,0.0335011,0.00747781,0.0160895,-0.00580058,0.0335302,-0.0319623,0.00381803,-0.00257595,1.55417,2.08947,0.211883,0.799323,1.40609,-0.278582,-0.223846,-0.457711,0.297235,-0.230443,0.0238732,0.124099,-0.0421941,0.0585338,0.0842437,0.0344968,-0.0257244,-0.00934237,0.0673302,-0.141019,0.0776871,0.300039,-0.158179,-0.250943,-0.018042,0.0696092,-0.285175,-0.143883,0.130183,-0.247942,0.00307694,0.0515432,0.0160421,0.162544,0.146038,-0.114832,-0.0319906,0.0482852,0.427395,0.394504,-0.105542,0.213179,0.351942,0.16996,0.552974
-210435,0.991674,0.0295611,7,127,0,210472,-3.47663,-2.57567,-0.627885,-1.04362,-1.03321,0.537526,-0.588575,0.752514,0.713238,-0.103669,-0.0412342,0.269445,0.409158,-0.667412,-0.0119429,0.685868,-0.592723,-0.0106022,1.80644,-1.06424,-0.944407,-0.501517,0.501204,-1.49901,-0.0946686,1.12247,-1.23526,0.435282,0.9862,0.886688,0.733504,0.921124,-0.0280493,0.0759843,-0.50285,0.875635,0.793367,-0.585826,0.492158,0.649779,0.0348149,-0.059513,-0.0129668,-0.0126823,-0.031913,-0.00324342,-0.0247366,0.0164931,0.0346467,0.0044326,0.0158778,-0.00806581,0.0382102,-0.0268245,-0.00667372,-0.0117064,0.530108,1.24302,0.142162,0.402477,1.41644,-0.122597,-0.203771,-0.201738,0.104954,-0.114922,0.146932,0.139263,-0.0202419,-0.00805115,0.0526102,0.0798899,-0.130315,-0.00233189,0.133919,-0.115732,-0.00207013,0.352716,-0.207796,-0.184399,-0.0979234,0.0978621,-0.292688,-0.0184844,0.219168,-0.241189,0.0849906,0.19256,0.17313,0.14322,0.179853,-0.00547674,0.0148363,-0.181527,0.316101,0.286403,-0.211481,0.177667,0.234568,0.195254,0.360996
-210436,0.998118,0.0295611,7,127,0,210466,-3.46129,-2.5755,-1.10982,-1.38893,-1.12098,0.478275,-0.777784,0.570764,0.72,-0.0980661,0.316567,0.459905,0.441473,-0.53548,-0.0914779,0.70041,-0.517845,0.252099,1.68103,-1.12332,-0.712548,-0.514869,0.704064,-1.42551,-0.421211,0.694251,-1.33376,0.572786,0.989957,0.981983,1.0101,0.981914,-0.00252867,0.156506,-0.320895,0.964892,0.652958,-0.710525,0.255228,0.700563,0.0346164,-0.0650926,-0.0135491,-0.0110673,-0.0330467,-0.00350359,-0.0323421,0.0194915,0.0331235,-0.001951,0.0157645,-0.0101987,0.0407348,-0.0190159,3.43063e-05,-0.00823977,0.627067,1.35982,0.136676,0.369566,1.41363,-0.191552,-0.239727,-0.193479,0.0825495,-0.134244,0.0985128,0.124271,-0.016926,0.054639,0.0793789,0.0761976,-0.0924229,-0.0157889,0.12089,-0.0893792,0.0435119,0.290143,-0.193883,-0.122985,-0.0888654,0.12152,-0.246041,-0.0727002,0.119827,-0.230204,0.0988619,0.170865,0.169489,0.174342,0.169477,-0.000436444,0.0270127,-0.101698,0.305795,0.206937,-0.225181,0.0808873,0.222024,0.172598,0.316922
-210440,0.950784,0.0295611,7,127,0,210465,-3.23201,-2.55863,-1.00041,-0.868688,-1.3941,0.420045,-1.37148,0.380299,0.59345,-1.02945,-0.0547633,0.355319,0.399472,-0.314157,0.260339,0.531884,-0.673393,0.271618,2.7055,-1.23409,-1.73356,-0.173027,0.372025,-1.81262,-0.961314,0.843635,-1.20745,0.175912,0.320994,0.469454,0.926825,0.932176,-0.697414,0.353921,-1.04601,0.28705,0.122172,-1.15538,-0.272073,0.130076,0.0342586,-0.0662605,-0.0113646,-0.0247418,-0.0336794,-0.00323845,-0.0370172,0.0134055,0.0254397,0.00551601,0.0112859,-0.00593081,0.0335692,-0.0341548,-0.00213393,0.00220221,3.36776,1.46466,0.299813,0.400715,1.40858,-0.163441,-0.14192,-0.227758,0.068624,-0.224064,0.0621306,0.0969537,-0.168184,-0.00894685,0.0580495,0.065263,-0.0513248,0.0425323,0.0868955,-0.110014,0.0443751,0.442005,-0.201616,-0.283217,-0.028268,0.0607788,-0.296133,-0.157053,0.137827,-0.197265,0.0287393,0.0524418,0.0766961,0.151418,0.152292,-0.113939,0.0578212,-0.346342,0.0950441,0.0404517,-0.382552,-0.090085,0.0430688,0.163373,0.331106
-210444,0.930762,0.0295611,7,127,0,210474,-3.23077,-2.56145,-1.55079,-1.55261,-1.96548,1.79666,-0.309398,0.575087,0.981928,0.164026,0.379839,0.362687,0.278431,-0.604497,-0.408145,0.770002,-0.594692,0.34595,0.938438,-1.0572,-1.13716,-0.717516,0.575276,-1.41929,-0.372469,1.16616,-1.50492,0.484254,0.95113,0.948307,0.875992,0.888574,0.0612447,-0.368342,-0.548523,0.169379,0.112558,-1.08746,-0.263546,0.0562555,0.0343039,-0.0766977,-0.0332967,-0.0158915,-0.0299963,-0.00659176,-0.0268356,0.00938724,0.0206588,0.00832683,0.0179506,-0.00782077,0.0384507,-0.0220265,-0.00834246,-0.0163963,0.659382,1.81027,0.117739,0.614592,1.40922,-0.224857,-0.22512,-0.284984,0.260507,-0.0448612,0.0833846,0.142374,0.023783,0.0550746,0.0525877,0.0403711,-0.0876489,-0.0591789,0.111646,-0.0862272,0.050161,0.136069,-0.153288,-0.164882,-0.104036,0.083412,-0.20579,-0.0540061,0.169087,-0.218205,0.0702143,0.137909,0.1375,0.127014,0.128839,0.00888015,-0.0534077,-0.250559,0.0773705,0.0514151,-0.496737,-0.120385,0.0256969,0.144995,0.456789
