# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloJer2QR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_2.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_1.json
# random
#   seed = 1029709716 (Default)
# output
#   file = /scratch/juandiaz/jer2/jer2_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,mu_l2_raw.1,mu_l2_raw.2,mu_l2_raw.3,mu_l2_raw.4,mu_l2_raw.5,mu_l2_raw.6,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,tau.1,tau.2,stdnormal.1,stdnormal.2,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,mu_l2.1,mu_l2.2,mu_l2.3,mu_l2.4,mu_l2.5,mu_l2.6,sigma.1,sigma.2
-351545,0.982726,0.0233882,7,127,0,351574,-2.81998,-2.53299,-1.27176,-1.19397,-2.48705,-0.156426,-0.450092,0.663822,0.79355,-1.60291,-0.720692,0.198308,0.568319,-0.327913,-0.584703,1.10843,-0.352234,0.908137,2.19393,-1.02165,-1.09285,0.978829,0.967729,-1.1138,-0.339679,0.187838,-1.03459,0.266233,-0.00550594,1.00019,0.0810421,0.551647,-0.421519,-0.81186,-1.43757,-0.38549,-0.519852,-1.75414,-0.886813,-0.639021,0.030925,-0.063877,-0.021427,-0.0179593,-0.028498,0.00401048,-0.0526059,0.0601029,-0.00808557,0.0145321,0.00202673,0.00867971,-0.0112316,0.0271998,-0.038314,-0.0042614,-0.00334625,-0.0225785,-0.0210964,0.362352,4.36373,0.0917269,1.09847,1.3624,-0.193792,-0.181939,-0.378979,-0.0238363,-0.0685855,0.101154,0.120922,-0.244253,-0.10982,0.0302184,0.086601,-0.0499678,-0.0890976,0.168904,-0.0536737,0.138383,0.334313,-0.155679,-0.16653,0.149155,0.147463,-0.169722,-0.0517606,0.0286229,-0.157651,0.0405688,-0.000839001,0.152411,0.0123493,0.0840606,-0.0642316,-0.123712,-0.755943,-0.202709,-0.273362,-0.922411,-0.466327,-0.336027,0.152381,0.525846
-351550,0.532148,0.0233882,7,255,0,351589,-3.20712,-2.52233,-0.995455,-1.30072,-2.2547,-0.9958,0.149895,0.539118,1.60366,0.39911,-0.167643,0.802715,0.323002,-0.170968,-0.124694,1.3076,-0.0170357,0.448227,1.38645,-0.891949,-1.07087,-0.115494,1.00237,-0.748103,-0.567524,0.169551,-0.868661,0.00543944,0.342215,0.886027,0.323061,0.845761,-0.540608,-0.479822,-0.834228,0.419161,0.212096,-1.27362,-0.254096,0.0926691,0.0305716,-0.0581315,-0.0114411,-0.0229667,-0.0258614,0.00618938,-0.0491269,0.0843693,0.000110739,0.0171648,0.00323101,0.0051404,-0.0093548,0.0249411,-0.0326603,0.000960861,-0.0117424,-0.0237506,-0.0282197,1.35197,0.566296,0.187729,0.302047,1.3576,-0.16072,-0.210006,-0.364031,-0.160776,0.0242012,0.0870428,0.258918,0.064438,-0.0270666,0.129602,0.05215,-0.0276035,-0.0201323,0.211117,-0.00275048,0.0723681,0.223848,-0.144009,-0.172897,-0.018647,0.161836,-0.120784,-0.0916291,0.0273748,-0.140249,0.00087822,0.0552519,0.143053,0.0521596,0.136552,-0.0872833,-0.0774693,-0.334841,0.168242,0.0851305,-0.511204,-0.101988,0.0371953,0.161454,0.401378
-351547,0.966348,0.0233882,7,127,0,351576,-3.36151,-2.54008,-1.17141,-1.3612,-2.46632,-0.125251,-0.254583,0.619669,1.04129,-1.35453,-0.0248264,0.30846,0.794438,-0.349283,-0.469242,1.34424,-0.142875,0.939931,2.16939,-1.26782,-1.05276,1.39169,1.31892,-1.17065,-0.253218,0.270244,-1.22846,0.347081,-0.139466,1.02835,0.159111,0.839838,-0.498349,-0.643383,-0.884048,1.12988,0.985834,-1.37345,0.278623,0.619935,0.0312022,-0.0695429,-0.0172642,-0.0218238,-0.0361041,0.00781852,-0.046653,0.0508313,-0.01061,0.0131219,0.00334776,0.0109558,-0.0100019,0.0275866,-0.0393973,-0.00237007,-0.00519812,-0.0204476,-0.0228929,2.4347,0.405122,0.220285,0.174379,1.36619,-0.165375,-0.192169,-0.348186,-0.0176824,-0.035941,0.0874825,0.147005,-0.191227,-0.0035049,0.0435472,0.112156,-0.0493104,-0.0662458,0.189774,-0.0201706,0.132696,0.306266,-0.178986,-0.148624,0.196473,0.186201,-0.165269,-0.0357484,0.0381521,-0.17343,0.0489996,-0.0196893,0.145179,0.0224627,0.118565,-0.070355,-0.0908303,-0.242202,0.309553,0.270088,-0.376282,0.0763341,0.169843,0.141176,0.273969
-351551,0.89869,0.0233882,7,127,0,351579,-3.35019,-2.53274,-1.46443,-1.15482,-3.06353,-0.11507,-0.25195,0.822063,1.87982,-1.23948,0.283494,0.835359,0.468762,-0.199022,-0.232471,0.979499,-0.285441,0.904514,1.78911,-0.70358,-0.931853,0.0452406,1.03405,-0.650629,-0.802207,0.468841,-1.0408,0.0473484,-0.122627,0.76574,0.084437,0.88142,-0.254538,-0.11486,-0.75033,1.4984,0.955148,-2.28325,0.402464,0.882799,0.0310391,-0.0677597,-0.00902729,-0.0212852,-0.0306591,0.00471731,-0.0491763,0.0700838,-0.0121886,0.0108859,0.00899621,0.009763,-0.00766568,0.0303853,-0.0363888,0.000143362,-0.00672498,-0.0244502,-0.0222633,2.13058,0.238929,0.222147,0.0973349,1.36396,-0.222875,-0.175755,-0.466246,-0.0175127,-0.0383449,0.125112,0.286094,-0.188639,0.0431456,0.127135,0.071342,-0.0302896,-0.0353803,0.149072,-0.043442,0.13766,0.272289,-0.107079,-0.141821,0.00688527,0.157374,-0.0990206,-0.12209,0.071354,-0.158402,0.00720605,-0.0186628,0.11654,0.0128507,0.134145,-0.0387387,-0.0174809,-0.149412,0.298374,0.190197,-0.454661,0.0801422,0.175791,0.152192,0.199129
-351542,0.999781,0.0233882,7,127,0,351584,-3.28104,-2.53226,-0.851644,-1.51396,-1.81966,-0.351092,-0.849096,0.498316,1.10163,-0.524104,-0.0623623,0.299539,0.521676,-0.428267,-0.507835,0.999465,-0.442591,0.699062,2.27316,-1.31486,-1.45018,0.807085,1.20571,-1.48107,-0.199713,0.0649446,-1.11031,0.280892,0.0663662,1.36395,0.325818,0.705143,-0.97159,-1.09758,-1.0784,1.13446,0.652662,-1.99194,0.00416855,0.616739,0.031091,-0.0591422,-0.0165775,-0.0229412,-0.0283254,0.00732921,-0.0496647,0.0628547,0.00201578,0.0172505,-0.00405655,0.0064789,-0.0110993,0.0222265,-0.0361399,-0.00138363,-0.00983858,-0.0199743,-0.0287067,1.03849,1.48433,0.147946,0.278958,1.36467,-0.123641,-0.219795,-0.264176,-0.0509711,-0.123271,0.0723449,0.159933,-0.0760888,-0.00905369,0.0434867,0.0757362,-0.0621752,-0.0737269,0.145101,-0.0642549,0.101489,0.330014,-0.19089,-0.210535,0.117172,0.175043,-0.21502,-0.0289941,0.00942858,-0.161194,0.0407796,0.00963495,0.198017,0.0473019,0.102372,-0.141054,-0.159345,-0.24692,0.259755,0.149439,-0.45609,0.000954465,0.141213,0.145179,0.228968
-351545,0.762051,0.0233882,7,127,0,351570,-3.22791,-2.53629,-1.60221,-1.9399,-2.13159,-0.0294306,-0.653242,0.596851,1.22,-0.327494,-0.0818623,0.334488,0.280864,-0.463046,-0.422658,1.11812,-0.442435,0.644437,2.13014,-1.37799,-1.31258,0.547184,0.983965,-1.09821,-0.839824,-0.0969495,-1.11714,-0.149733,0.0963545,1.03175,0.0101435,0.858154,-0.686175,-1.20412,-1.14995,1.08097,0.562967,-2.44307,-0.157904,0.475272,0.0309458,-0.0613502,-0.0189533,-0.0228706,-0.0322583,0.0211375,-0.0456746,0.0662609,-0.00385525,0.019537,-0.00229137,0.00326222,-0.00851835,0.0297704,-0.0292913,0.00185813,-0.0006712,-0.02222,-0.0238409,0.808849,1.2818,0.127626,0.230338,1.36269,-0.227365,-0.275285,-0.302488,-0.00417642,-0.0926998,0.0846975,0.173126,-0.0464738,-0.0116168,0.0474662,0.0398567,-0.0657096,-0.0599782,0.158669,-0.0627847,0.0914503,0.302283,-0.195547,-0.186265,0.0776493,0.139632,-0.155844,-0.119177,-0.0137578,-0.15853,-0.0212482,0.0136734,0.146412,0.00143943,0.121778,-0.0973731,-0.170874,-0.233956,0.219922,0.114535,-0.49704,-0.0321255,0.0966936,0.141907,0.203449
-351546,0.99816,0.0233882,7,127,0,351572,-3.24964,-2.54385,-1.15346,-0.975219,-3.00093,-0.216712,0.36244,0.329314,1.27503,-1.38366,-0.290879,0.410177,0.462661,-0.431153,-0.658338,0.956269,-0.318274,0.49541,1.41679,-1.1124,-1.30093,0.297688,0.885428,-1.25049,-0.544617,0.0775688,-1.25365,0.0703278,-0.173018,0.656624,0.0307918,0.413867,-0.662053,-0.491961,-1.41766,1.12516,0.633911,-2.29222,0.0501626,0.433846,0.0312293,-0.0680813,-0.00850149,-0.0217572,-0.0356329,-0.00564817,-0.0513754,0.0621825,-0.0106761,0.0173717,0.00792132,0.0128465,-0.0107975,0.0237318,-0.0437601,-0.00273039,-0.0152183,-0.0228475,-0.0281995,0.494607,0.981146,0.120812,0.200218,1.36656,-0.198144,-0.167526,-0.515508,-0.0372274,0.0622609,0.0565704,0.219027,-0.237689,-0.049968,0.0704612,0.0794771,-0.0740645,-0.113091,0.16427,-0.0546739,0.0851028,0.243379,-0.191091,-0.223477,0.0511376,0.152101,-0.214813,-0.0935556,0.013325,-0.215355,0.0120811,-0.0297214,0.112796,0.00528949,0.0710952,-0.113729,-0.0845103,-0.286554,0.227431,0.128134,-0.463332,0.0101395,0.0876944,0.171783,0.202133
-351546,0.944519,0.0233882,7,127,0,351580,-3.22586,-2.53257,-1.72156,-1.978,-2.64037,-0.257101,-0.452172,0.698048,1.22254,-0.0418217,0.094514,0.302913,0.256382,-0.478145,-0.379403,0.906596,-0.462637,0.711094,2.22448,-1.43393,-1.50673,0.830795,1.01725,-1.15373,-0.535589,0.000965715,-1.16913,-0.159984,-0.0133007,0.808632,0.0456636,0.891244,-0.764501,-1.14183,-1.11832,0.793734,0.465814,-1.96727,-0.0533109,0.277411,0.0309471,-0.0570225,-0.0200451,-0.0204688,-0.027254,0.0188383,-0.0467346,0.0743324,0.000664616,0.0150032,0.00181327,0.002481,-0.0077379,0.0289522,-0.0288933,0.00131696,-0.000630656,-0.0213189,-0.0230603,1.98667,0.659948,0.209524,0.218808,1.3627,-0.255914,-0.294034,-0.392498,-0.0382187,-0.0672165,0.103767,0.181734,-0.0062169,0.0140497,0.0450287,0.0381118,-0.0710775,-0.0563992,0.134768,-0.0687722,0.105706,0.330675,-0.213157,-0.223979,0.1235,0.151217,-0.171505,-0.0796166,0.000143556,-0.173794,-0.023782,-0.00197719,0.120205,0.00678801,0.132486,-0.113645,-0.169736,-0.301213,0.213788,0.125465,-0.529875,-0.014359,0.0747192,0.148652,0.269345
-351554,0.536606,0.0233882,7,127,0,351586,-3.10454,-2.53511,-1.26936,-1.36356,-1.63291,-0.201857,-0.482546,0.207505,1.39035,-1.43994,-0.537013,0.44194,0.33893,-0.410906,-0.638187,1.10642,-0.515816,0.489532,1.21749,-1.07931,-1.35742,0.542178,1.03669,-1.72177,-0.771232,-0.404279,-1.35173,0.0259931,-0.024893,1.17163,0.0315521,0.396657,-1.18557,-0.822559,-1.07979,0.279498,0.203658,-1.66429,-0.18773,-0.0359107,0.0309966,-0.0673379,-0.0183538,-0.0178762,-0.0365017,-0.00190765,-0.0444748,0.060631,-0.0108154,0.0157528,0.00644735,0.00801556,-0.00565222,0.024521,-0.0418769,-0.00179887,-0.0110348,-0.0185957,-0.031156,1.38234,1.18845,0.17271,0.406923,1.36338,-0.186464,-0.200302,-0.239868,-0.029652,-0.0708841,0.0304816,0.204237,-0.211522,-0.0788851,0.0649193,0.0497875,-0.0603604,-0.0937471,0.162529,-0.0757713,0.0719104,0.178845,-0.158547,-0.199399,0.0796439,0.152285,-0.252921,-0.113291,-0.0593869,-0.198563,0.00381828,-0.00365668,0.172108,0.00463488,0.0582674,-0.174156,-0.120831,-0.40305,0.104328,0.0760193,-0.621226,-0.0700738,-0.0134043,0.146896,0.373269
-351541,0.977567,0.0233882,7,127,0,351583,-3.19066,-2.53376,-1.30609,-1.69915,-2.42229,-0.339811,-0.460446,0.235736,1.06243,-0.923196,-0.608122,0.359427,0.657227,-0.302645,-0.58648,0.868602,-0.517378,0.613053,1.48445,-1.33537,-1.37411,0.333936,0.944682,-1.75418,-0.823545,-0.443433,-1.25134,-0.289746,0.112656,1.19704,0.00440731,0.447459,-1.10673,-0.980982,-0.986088,0.598206,0.493825,-1.72687,-0.218108,0.217945,0.0309897,-0.0660934,-0.0164479,-0.0190073,-0.0418444,0.00116501,-0.0423271,0.0670527,-0.010495,0.018721,0.00513586,0.0103481,-0.0101324,0.0313569,-0.0403414,-0.00123549,-0.00589353,-0.020175,-0.028671,1.46481,1.48287,0.168192,0.381059,1.36329,-0.181504,-0.236126,-0.336619,-0.0472227,-0.0639871,0.0327597,0.147643,-0.128294,-0.0845092,0.0499487,0.0913333,-0.0420578,-0.0815016,0.120707,-0.0718987,0.0851944,0.206291,-0.185573,-0.190956,0.0464063,0.13128,-0.243773,-0.114446,-0.0616228,-0.173896,-0.0402653,0.0156555,0.166349,0.000612472,0.0621823,-0.1538,-0.136325,-0.308572,0.187194,0.15453,-0.540383,-0.0682516,0.0682005,0.138968,0.312926
-351542,0.859925,0.0233882,7,127,0,351571,-3.21881,-2.52552,-1.44925,-1.52844,-3.16543,-0.789075,-0.914144,0.475849,1.34198,-1.15308,-0.344578,0.31397,-0.0532525,-0.752657,-0.583782,0.821935,-0.509121,0.561694,2.1898,-1.60162,-1.33298,0.788029,0.916314,-1.07238,-0.637747,0.448103,-1.13203,0.00353423,-0.209775,0.780148,0.195933,0.60301,-0.511109,-1.11056,-0.591307,0.52399,0.252891,-1.27024,-0.0869387,0.258349,0.0308781,-0.0621806,-0.016664,-0.0322612,-0.0300595,0.0041036,-0.0475135,0.0670744,-0.0048455,0.0219653,0.00934292,0.00271374,-0.0131552,0.026288,-0.0323447,-0.00237775,-0.00630943,-0.029567,-0.024217,0.944292,1.59971,0.146785,0.526503,1.36176,-0.218913,-0.230874,-0.478146,-0.119192,-0.138084,0.0718782,0.20271,-0.174176,-0.0520495,0.0474259,-0.00804393,-0.113691,-0.0881818,0.124155,-0.076904,0.0848454,0.330775,-0.241929,-0.20135,0.119034,0.138412,-0.161985,-0.0963333,0.0676871,-0.170996,0.000533855,-0.0316871,0.117843,0.0295962,0.0910861,-0.0772044,-0.167753,-0.246146,0.218124,0.105272,-0.528767,-0.0361904,0.107544,0.151053,0.416275
-351543,0.999912,0.0233882,7,127,0,351566,-3.15508,-2.53318,-1.25609,-1.5364,-2.03342,-0.80068,0.141016,0.0972387,0.934843,-0.615004,-0.283368,0.139371,0.417448,-0.365204,-0.780155,0.384684,-0.592048,0.312224,0.938915,-1.0993,-1.24167,-0.226819,0.536719,-1.43118,-0.696779,-0.660673,-1.33273,-0.364373,-0.184316,0.487729,-0.365839,0.439101,-1.12133,-0.623519,-0.862347,0.567605,0.2448,-1.5964,-0.184566,0.133599,0.0310924,-0.066447,-0.0138457,-0.0127413,-0.0347223,0.00950547,-0.0484313,0.0657959,-0.00539793,0.00890302,-0.00226438,0.0145593,-0.00573845,0.0260101,-0.0400661,0.00118947,-0.0103139,-0.0150748,-0.0269335,0.963111,0.969556,0.180244,0.335665,1.36469,-0.230697,-0.28218,-0.373466,-0.147056,0.0258994,0.0178592,0.171696,-0.112954,-0.0520443,0.0255974,0.0766699,-0.0670746,-0.143286,0.0706525,-0.108738,0.057344,0.172444,-0.201902,-0.22805,-0.0416583,0.0985756,-0.262856,-0.127973,-0.121341,-0.244774,-0.066922,-0.0338521,0.0895779,-0.0671913,0.0806469,-0.205947,-0.114518,-0.293969,0.193493,0.083451,-0.544205,-0.0629174,0.0455431,0.183663,0.340894
-351540,0.999566,0.0233882,7,127,0,351571,-3.22479,-2.52749,-1.49157,-1.62671,-3.1329,-0.383837,-0.893056,0.673143,1.38559,-1.0929,-0.104627,0.523765,0.131196,-0.74415,-0.414196,0.852564,-0.446174,0.566408,2.23328,-1.55136,-1.37358,0.880187,0.874535,-1.07368,-0.652593,0.562104,-1.01952,0.106196,-0.223657,0.828425,0.220407,0.445599,-0.496733,-1.05284,-0.68277,0.467339,0.253224,-1.1363,0.00107116,0.209922,0.0309016,-0.0623969,-0.0159205,-0.0294578,-0.0284788,0.00434451,-0.0502591,0.0662902,-0.00464471,0.0208876,0.00880549,0.00385022,-0.0123506,0.0269406,-0.03154,-0.00212233,-0.00567865,-0.0286585,-0.0249383,1.17786,1.88885,0.164012,0.618915,1.36208,-0.22541,-0.245833,-0.473453,-0.0580065,-0.134961,0.101727,0.209394,-0.165163,-0.0158116,0.0791529,0.0198267,-0.112458,-0.0625945,0.128842,-0.0674272,0.0855972,0.3375,-0.234447,-0.20758,0.133016,0.132162,-0.162257,-0.0986217,0.0849468,-0.154072,0.0160486,-0.0337997,0.125194,0.0333085,0.0673402,-0.0750677,-0.159109,-0.307473,0.210458,0.114035,-0.511713,0.000482376,0.0945344,0.151123,0.450332
-351541,0.951674,0.0233882,7,127,0,351575,-3.2186,-2.52974,-1.62835,-1.29368,-3.08108,-1.26385,-0.665218,0.755376,1.19878,-0.746342,-0.229974,0.59011,0.0559219,-0.770811,-0.196769,1.13635,-0.301122,0.603596,2.12875,-1.52995,-1.46331,0.661999,1.26989,-1.22882,-0.62496,0.0189095,-0.940397,0.199124,-0.169987,0.840252,0.105511,0.430107,-0.613618,-0.621385,-0.671778,0.544947,0.276704,-1.59097,-0.0930038,0.201615,0.0308256,-0.0646708,-0.0139889,-0.0278029,-0.0329756,0.00074144,-0.0468645,0.0673739,-0.00134889,0.0211355,0.00726361,0.00874384,-0.01157,0.0312293,-0.0331916,-0.00182946,-0.00513147,-0.0245309,-0.0256641,1.788,2.82884,0.185331,0.607402,1.36105,-0.225689,-0.179305,-0.427038,-0.17517,-0.0921993,0.104695,0.166151,-0.103443,-0.0318745,0.0817894,0.00775079,-0.106835,-0.0272722,0.157499,-0.0417356,0.0836585,0.295045,-0.212052,-0.202815,0.0917532,0.176007,-0.170315,-0.0866196,0.00262086,-0.130339,0.0275986,-0.0235602,0.116459,0.0146238,0.0596129,-0.0850476,-0.0861241,-0.242604,0.196801,0.0999279,-0.574558,-0.0335871,0.0728108,0.1386,0.361137
-351546,0.890429,0.0233882,7,127,0,351576,-3.37384,-2.53378,-1.14956,-1.6992,-2.25196,0.345477,0.562624,0.320058,1.25454,-0.871988,-0.41056,0.226322,0.721217,-0.136513,-0.715938,1.00125,-0.397805,0.61704,1.44676,-1.09005,-1.11242,0.279185,0.907331,-1.15594,-0.719496,0.140902,-1.49245,-0.197731,-0.0355192,0.863175,0.024151,0.886126,-0.719924,-0.791258,-0.184536,1.26152,1.11635,-1.25959,0.481404,0.776413,0.0309526,-0.0605059,-0.0121095,-0.0161054,-0.0242342,0.0123805,-0.0539528,0.0660636,-0.00899919,0.00958779,-0.00111151,0.00720917,-0.00696435,0.0210965,-0.0399379,0.000629579,-0.011381,-0.020425,-0.0255586,0.617474,0.545665,0.115802,0.208259,1.36278,-0.169409,-0.250411,-0.33187,0.0509127,0.0829136,0.0471668,0.18488,-0.128504,-0.060504,0.033353,0.106285,-0.0201179,-0.105507,0.147554,-0.0586244,0.0909328,0.213208,-0.160641,-0.163937,0.0411434,0.133713,-0.17035,-0.106032,0.0207646,-0.219941,-0.0291394,-0.00523445,0.127206,0.00355912,0.130588,-0.106095,-0.116607,-0.0520262,0.35566,0.314731,-0.355117,0.135722,0.218894,0.147369,0.28193
-351544,0.999207,0.0233882,7,127,0,351574,-3.26996,-2.53321,-1.50959,-1.34797,-3.11085,-0.884622,-0.952147,0.60865,1.33876,-0.0144752,-0.16739,0.55753,0.0574497,-0.717175,-0.319863,1.01075,-0.323644,0.556172,2.03235,-1.86129,-1.42843,0.592666,0.875118,-1.14888,-0.376356,-0.11167,-0.80731,0.128377,-0.247629,0.752659,0.169097,0.360298,-0.692257,-0.803515,-0.804619,0.768018,0.679032,-1.4112,-0.00826463,0.381436,0.0309468,-0.0689737,-0.0109694,-0.0257416,-0.0360189,0.00289669,-0.0431492,0.0673579,-0.00435239,0.0203122,0.00950538,0.00924465,-0.0120542,0.0317579,-0.0332772,-0.00199441,-0.00389611,-0.0244425,-0.0251255,0.378866,1.48277,0.0902724,0.395677,1.3627,-0.221396,-0.197693,-0.456237,-0.129739,-0.139642,0.0892648,0.196343,-0.00212294,-0.0245494,0.0817674,0.00842559,-0.105181,-0.0469112,0.148236,-0.0474657,0.0815683,0.298065,-0.272977,-0.209494,0.0869205,0.128345,-0.168496,-0.0551965,-0.0163775,-0.1184,0.0188278,-0.0363173,0.110385,0.0247998,0.0528413,-0.101527,-0.117844,-0.261453,0.24956,0.220645,-0.458557,-0.00268551,0.123944,0.14666,0.32494
-351536,0.873138,0.0233882,7,127,0,351569,-3.28309,-2.52995,-1.47713,-1.37898,-2.76125,-0.821607,-0.449191,0.555471,1.14416,-0.237315,-0.546952,0.466534,-0.0708131,-0.806885,-0.413462,1.13048,-0.385733,0.911906,1.68893,-1.52467,-1.14607,0.552966,1.00434,-1.27126,-0.446361,0.287206,-0.94219,0.063556,0.0494769,0.536566,0.107474,0.737825,-0.287297,-0.730086,-0.758085,0.936312,0.715824,-1.57104,0.115269,0.475061,0.0308455,-0.0642457,-0.0154565,-0.018401,-0.0315648,0.00331143,-0.0422149,0.0615279,-0.00409702,0.0208895,0.00383132,0.00751462,-0.00841057,0.0196096,-0.0357697,-0.00482339,-0.00715212,-0.023995,-0.0269425,0.535703,2.94013,0.109386,0.489327,1.36132,-0.22076,-0.206092,-0.412674,-0.122791,-0.0671325,0.0830161,0.170997,-0.0354672,-0.081743,0.0697244,-0.0105832,-0.120591,-0.0617927,0.168953,-0.0576485,0.136286,0.252414,-0.227864,-0.171283,0.0826418,0.150101,-0.189993,-0.0667095,0.0429235,-0.140812,0.00949857,0.00739442,0.0801908,0.0160622,0.110269,-0.0429371,-0.109113,-0.216338,0.2672,0.204278,-0.448336,0.0328948,0.13557,0.149452,0.285375
-351537,0.985367,0.0233882,7,127,0,351562,-3.35147,-2.54316,-1.02641,-1.41469,-2.21025,-0.249335,0.0401272,0.325752,1.09748,-1.18236,-0.167248,0.210619,0.680299,-0.212424,-0.563272,0.831316,-0.379818,0.162689,1.62266,-0.661637,-1.25158,0.297717,0.784264,-0.952073,-0.622909,-0.135506,-1.251,-0.101829,-0.153734,0.845035,0.0359384,0.343326,-0.971548,-0.554709,-0.342933,0.739934,0.590062,-0.852158,0.263735,0.414634,0.0312651,-0.064713,-0.0194545,-0.0195288,-0.0260543,0.0126397,-0.0584832,0.0699956,-0.00979826,0.00903237,0.00288769,0.00438995,-0.0110391,0.0361304,-0.0375959,0.00307658,-0.0105009,-0.0197801,-0.0244417,1.38004,0.703342,0.205677,0.383023,1.36704,-0.179706,-0.247687,-0.386973,-0.0436539,0.00702553,0.0570332,0.192149,-0.207008,-0.0292821,0.0368755,0.119108,-0.0371915,-0.0986185,0.145548,-0.066499,0.0284838,0.284098,-0.11584,-0.219129,0.0521246,0.13731,-0.16669,-0.10906,-0.0237246,-0.219027,-0.0178284,-0.026916,0.14795,0.00629215,0.0601099,-0.1701,-0.0971193,-0.156621,0.337936,0.269488,-0.38919,0.120451,0.189368,0.175081,0.456711
-351547,0.940063,0.0233882,7,127,0,351577,-3.33765,-2.53336,-1.32171,-1.35444,-2.43859,-1.24313,-0.226901,0.323845,0.876748,-0.326307,-0.460266,0.265606,-0.342936,-0.912431,-0.548879,0.649518,-0.409635,0.659587,1.34563,-1.61001,-1.16547,0.181729,0.688277,-1.23137,-0.332387,-0.0812645,-0.960369,-0.068146,0.155594,0.690755,-0.173893,0.515551,-0.375468,-0.96568,-0.347425,1.16152,0.980745,-1.25052,0.420565,0.71956,0.0309669,-0.0601021,-0.0158929,-0.0260402,-0.0328182,0.00281171,-0.0472347,0.0548196,-0.00248954,0.030284,-0.000289636,0.0112862,-0.00849568,0.0160913,-0.0373373,-0.00172979,-0.00773009,-0.0194132,-0.0246407,3.18291,2.2416,0.325702,0.44297,1.36297,-0.241294,-0.247267,-0.445191,-0.226947,-0.0414234,0.0591215,0.16006,-0.059571,-0.0840267,0.0484894,-0.0626068,-0.166574,-0.100204,0.118577,-0.0747834,0.120415,0.245659,-0.293926,-0.21277,0.0331766,0.125653,-0.2248,-0.0606809,-0.0148357,-0.175326,-0.0124408,0.0284053,0.126105,-0.0317462,0.0941196,-0.0685458,-0.176296,-0.102791,0.343654,0.290169,-0.369986,0.124431,0.212893,0.182561,0.295866
