# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloJerQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_1.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_3.json
# random
#   seed = 1973870976 (Default)
# output
#   file = /scratch/juandiaz/jer1/jer1_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
-210526,0.985424,0.08623,5,31,0,210551,-3.18097,-2.55591,-0.665463,-1.31453,-1.62466,0.463054,-1.27537,0.407667,0.67016,-0.422705,0.662031,0.389166,0.131792,-0.524367,-5.25621e-05,0.301941,-0.666002,0.240353,2.01382,-0.429854,-0.867936,-0.0355356,0.19379,-1.1193,-0.51441,1.04461,-1.28825,0.425836,0.0999977,0.738189,0.722409,0.923423,-0.474441,0.501206,0.0342005,-0.0801718,-0.0250873,-0.0272653,-0.0369737,-0.00704003,-0.0320614,0.00399499,0.0328672,0.00563253,-0.000415607,-0.00037647,0.0408183,-0.0285386,-0.00117637,-0.00966945,0.266632,0.0987006,1.40777,-0.1272,-0.251267,-0.310547,0.0885107,-0.243781,0.0779237,0.128098,-0.0807981,0.126544,0.0743873,0.0251915,-0.10023,-1.0047e-05,0.0577147,-0.127303,0.0459424,0.384933,-0.0821647,-0.165902,-0.00679246,0.037042,-0.21395,-0.0983271,0.199672,-0.246244,0.0813966,0.0191141,0.141101,0.138085,0.176508,-0.0906873,0.0958033,0.191145
-210529,0.991299,0.08623,5,63,0,210556,-3.19245,-2.54286,-1.02826,-0.818206,-1.23656,1.5861,-0.538883,0.344226,0.985541,-0.11001,-0.0148108,0.324198,0.43453,-0.251097,0.0305175,0.517795,-0.424951,0.452317,1.5903,-1.74423,-1.12593,-0.405234,0.186932,-1.42714,-0.40185,0.829917,-0.963464,0.373955,0.852754,0.976639,1.03627,0.980265,-0.00479311,0.141867,0.0338384,-0.0747218,-0.0246204,-0.00782945,-0.0241269,-0.00565692,-0.026207,0.0124966,0.015648,-0.00360805,0.0236517,-0.0135378,0.0250486,-0.0258125,-0.00512167,-0.00498177,6.14594,0.500282,1.40268,-0.207503,-0.165114,-0.249537,0.320075,-0.108746,0.0694647,0.198882,-0.0222,-0.00298881,0.0654231,0.0876881,-0.0506713,0.00615843,0.104491,-0.085755,0.0912776,0.320922,-0.351986,-0.227212,-0.0817762,0.0377229,-0.287997,-0.0810933,0.167477,-0.194427,0.075464,0.172086,0.197086,0.20912,0.197817,-0.00096725,0.0286287,0.2018
-210531,0.958521,0.08623,5,31,0,210558,-3.20087,-2.54661,-0.978398,-0.84764,-1.15503,1.58017,-0.498855,0.368906,1.06551,-0.0820355,-0.053339,0.22361,0.375999,-0.253932,0.119555,0.502618,-0.445823,0.477477,1.63488,-1.68605,-1.17819,-0.391742,0.217525,-1.47669,-0.462619,0.876136,-0.995424,0.329091,0.904623,0.865232,1.01678,1.00671,-0.184991,0.13886,0.0338904,-0.0750706,-0.0236974,-0.00748934,-0.0257179,-0.0048897,-0.0273442,0.0111399,0.0175034,-0.00385313,0.0230154,-0.0141508,0.0235239,-0.0250637,-0.0032443,-0.00566541,6.35962,0.465873,1.40341,-0.180746,-0.15659,-0.213376,0.291915,-0.0921566,0.0681502,0.196839,-0.0151549,-0.00985365,0.0413088,0.0694607,-0.0469105,0.0220861,0.0928518,-0.0823596,0.0882073,0.302022,-0.311475,-0.217655,-0.072369,0.0401848,-0.272798,-0.0854625,0.161854,-0.183891,0.0607951,0.167117,0.15984,0.187835,0.185975,-0.0341746,0.0256524,0.184736
-210526,0.998256,0.08623,5,31,0,210554,-3.1518,-2.55576,-1.01789,-1.36024,-2.18682,0.572144,-1.22381,0.357389,0.708433,-0.246029,1.0242,0.345719,0.196405,-0.559617,-0.0594614,0.519156,-0.801142,0.236379,1.96147,-1.54263,-1.0101,-0.0929965,0.194581,-1.35133,-0.179976,1.1906,-1.5184,0.359374,-0.00591308,0.403637,0.654136,0.651931,-0.0681687,0.204138,0.0340885,-0.083037,-0.018936,-0.0203232,-0.0343236,-0.00901163,-0.0417421,0.0220872,0.0120572,0.007979,0.00765554,-0.00306951,0.0419484,-0.0299134,-0.0049869,-0.0129453,1.49703,0.206754,1.40619,-0.172003,-0.229854,-0.369532,0.0966815,-0.206802,0.0603921,0.119712,-0.0415743,0.17307,0.0584201,0.0331888,-0.0945648,-0.0100478,0.0877275,-0.135378,0.0399436,0.331451,-0.260675,-0.170688,-0.0157146,0.0328805,-0.228349,-0.0304126,0.201188,-0.25658,0.0607275,-0.000999199,0.0682071,0.110537,0.110164,-0.0115192,0.0344955,0.168981
-210524,0.988892,0.08623,5,63,0,210549,-3.17652,-2.54476,-1.47083,-0.993448,-1.50369,1.50963,-0.986194,0.339092,1.10699,-0.550801,0.123877,0.329228,0.0995895,-0.464648,-0.0197955,0.508919,-0.507139,0.58839,1.91746,-1.51245,-1.2798,-0.0172128,0.430099,-1.49643,-0.653092,0.799702,-1.34832,0.268787,0.898258,0.863299,0.994558,0.978922,-0.325749,0.255119,0.0337625,-0.0774103,-0.0332824,-0.0229996,-0.0318232,-0.00636035,-0.0397961,0.0151704,0.0344943,-0.00958099,0.0307665,-0.00843589,0.0275255,-0.0281699,-0.00329608,-0.00711271,0.593869,0.129854,1.40161,-0.24784,-0.167399,-0.253376,0.254378,-0.166177,0.0571382,0.186532,-0.0928118,0.0208736,0.055476,0.0167812,-0.0782948,-0.00333562,0.0857546,-0.0854546,0.0991456,0.323098,-0.254853,-0.215651,-0.00290041,0.072473,-0.252153,-0.110048,0.134752,-0.227196,0.0452916,0.151359,0.145469,0.167586,0.164952,-0.0548898,0.0429885,0.168503
-210527,0.990554,0.08623,5,31,0,210551,-3.17197,-2.54228,-1.21753,-0.85709,-1.69009,1.61206,-1.14216,0.568234,1.12643,-0.846809,0.0516537,0.341372,-0.24576,-0.397988,-0.00937512,0.441508,-0.424516,0.572628,1.95298,-1.5442,-1.4112,0.163716,0.378587,-1.25876,-0.319945,1.00719,-1.17666,0.655216,0.841795,0.437783,0.983973,0.804312,-0.175784,0.229874,0.0338479,-0.0740707,-0.0221174,-0.023024,-0.0336079,-0.0136899,-0.0423893,0.0180007,0.0290484,-0.00975931,0.0189537,-0.00729551,0.0323731,-0.0251634,-0.00705889,-0.00288541,0.408134,0.111756,1.40281,-0.212985,-0.149933,-0.295651,0.282001,-0.1998,0.0994024,0.197048,-0.148134,0.00903589,0.0597169,-0.0429912,-0.0696209,-0.00164001,0.0772338,-0.0742614,0.100171,0.341639,-0.270131,-0.246864,0.0286392,0.066227,-0.220197,-0.0559687,0.17619,-0.205836,0.114618,0.147257,0.0765822,0.172128,0.1407,-0.0307503,0.0402124,0.174932
-210530,0.983904,0.08623,5,31,0,210555,-3.17768,-2.53889,-1.06694,-0.972629,-1.71298,1.39469,-1.16515,0.61909,1.13013,-1.00469,0.0462778,0.511422,-0.223959,-0.352811,0.10492,0.61892,-0.482486,0.55735,1.70173,-1.49032,-1.60019,0.0514549,0.460615,-1.36425,-0.440683,1.00508,-1.1822,0.649512,0.73735,0.431314,1.00868,0.727099,-0.243213,0.0771311,0.0337536,-0.0789502,-0.0259625,-0.0231147,-0.0323077,-0.0111737,-0.0442464,0.0209312,0.0284044,-0.0130932,0.0200976,-0.0102257,0.0294669,-0.0243402,-0.00636807,-0.00742467,0.371405,0.0990564,1.40149,-0.17342,-0.158091,-0.278427,0.226692,-0.189382,0.100627,0.183691,-0.163302,0.00752197,0.0831263,-0.0364021,-0.0573456,0.0170537,0.100599,-0.078423,0.0905914,0.276599,-0.242236,-0.260094,0.00836345,0.0748681,-0.221744,-0.0716285,0.163365,-0.192154,0.105571,0.119848,0.0701055,0.16395,0.118182,-0.0395316,0.0125368,0.162539
-210529,0.968724,0.08623,5,31,0,210561,-3.17708,-2.54074,-1.37126,-0.879811,-1.63975,1.55921,-1.11343,0.610281,1.08787,-1.0471,0.00168878,0.563728,-0.080829,-0.333748,0.128143,0.561771,-0.548808,0.587874,1.73552,-1.55888,-1.67679,-0.325013,0.412648,-1.41445,-0.425476,0.763537,-1.23145,0.450977,0.80373,0.618137,1.09448,1.05501,-0.20561,0.342341,0.0338251,-0.0801773,-0.0310755,-0.0211735,-0.0271928,-0.00904765,-0.0449292,0.0232211,0.0250509,-0.0113103,0.0169227,-0.00909234,0.0300014,-0.0267425,-0.00574523,-0.00982193,0.349926,0.0943838,1.40249,-0.218791,-0.140378,-0.261629,0.248779,-0.177653,0.0973732,0.173575,-0.167069,0.000269453,0.0899454,-0.0128966,-0.053251,0.0204458,0.0896332,-0.0875649,0.093798,0.276911,-0.248726,-0.267539,-0.0518573,0.0658398,-0.225682,-0.0678867,0.121826,-0.196484,0.0719555,0.128239,0.0986266,0.174629,0.168331,-0.0328061,0.0546221,0.159555
-210537,0.937875,0.08623,5,31,0,210563,-3.15491,-2.54442,-1.55712,-1.39919,-1.56393,1.61594,-0.375544,0.531802,0.876671,-0.507513,0.0838395,0.255227,0.53352,-0.436616,0.195856,0.439484,-0.877982,0.772399,1.91885,-1.51924,-1.20495,-0.123284,-0.124094,-1.57923,-0.276861,0.781157,-1.52586,0.699559,0.953455,0.217194,1.23542,1.42418,0.28724,0.437036,0.0336525,-0.0683213,-0.0262776,-0.0147523,-0.0241512,-0.00532118,-0.0421517,0.0165449,0.018363,-0.00230082,0.0205953,-0.000843965,0.0265264,-0.0194567,-0.00263868,-0.0087908,0.198939,0.0652246,1.40007,-0.227706,-0.204611,-0.228702,0.236307,-0.0549178,0.0777681,0.1282,-0.0742162,0.0122603,0.0373232,0.0780194,-0.0638486,0.0286411,0.064268,-0.128392,0.112952,0.280604,-0.222166,-0.176206,-0.0180285,-0.018147,-0.230938,-0.0404868,0.114233,-0.223134,0.1023,0.139429,0.0317614,0.180662,0.208266,0.0420047,0.06391,0.146235
-210541,0.966494,0.08623,5,31,0,210567,-3.14968,-2.54415,-1.64449,-1.48853,-1.61895,1.4486,-0.469559,0.467819,0.738413,-0.758855,0.106899,0.42018,0.450451,-0.415346,0.0801826,0.366215,-0.82428,0.873956,2.08663,-1.58813,-1.27917,-0.146126,-0.163684,-1.69447,-0.296401,0.855819,-1.3437,0.596036,0.826255,0.0396309,1.15439,1.37133,0.300792,0.523977,0.0337975,-0.0648117,-0.0278832,-0.0153692,-0.0240404,-0.00749524,-0.0421598,0.0164286,0.0179378,-0.00173851,0.0225279,-1.63264e-05,0.0264312,-0.0167884,-0.00230615,-0.00923914,0.189946,0.0626904,1.40211,-0.236547,-0.214114,-0.232874,0.20837,-0.0675424,0.0672921,0.106215,-0.109155,0.0153765,0.0604396,0.0647939,-0.0597443,0.0115336,0.0526772,-0.118566,0.125712,0.300146,-0.22844,-0.183999,-0.0210191,-0.0235447,-0.243736,-0.042635,0.123103,-0.193281,0.0857351,0.11885,0.00570059,0.16605,0.197256,0.0432666,0.0753701,0.143842
-210530,0.998129,0.08623,5,63,0,210566,-3.15011,-2.53336,-1.06467,-1.44256,-1.36221,1.04233,-1.01302,0.0919736,0.937205,0.128835,0.533204,0.124319,0.174622,-0.927951,-0.321351,0.597993,-0.799261,0.164073,1.77658,-1.14285,-1.35398,-0.640993,0.287892,-2.22198,-0.812769,1.17013,-1.92727,0.167866,0.757109,1.05018,1.11052,0.78163,-0.51675,0.556236,0.0336987,-0.0821968,-0.0290633,-0.00956365,-0.0481141,-0.014345,-0.0337775,0.00718174,0.026296,0.012647,0.0177389,-0.00866217,0.0333437,-0.0335091,-0.00137521,-0.00249061,2.00612,0.205813,1.40072,-0.154706,-0.209617,-0.197942,0.15146,-0.147201,0.0133646,0.136185,0.018721,0.0774794,0.0180648,0.0253742,-0.13484,-0.0466953,0.0868939,-0.11614,0.0238413,0.258154,-0.166067,-0.196745,-0.0931422,0.0418334,-0.322874,-0.118103,0.170031,-0.28005,0.0243925,0.110015,0.152601,0.161369,0.113578,-0.0750885,0.0808262,0.145309
-210533,0.98548,0.08623,6,63,0,210554,-3.15185,-2.54686,-0.680222,-1.44515,-2.42892,0.520887,-0.976021,0.388299,1.30032,-0.179548,0.595275,0.0699701,0.177477,-0.152619,0.0673172,0.51911,-0.877757,0.258022,1.99323,-1.35875,-1.3687,-0.192651,0.292177,-1.29225,-1.33598,1.18957,-1.5469,0.441732,0.681007,0.46937,1.31972,0.845961,-0.812854,0.660986,0.0335912,-0.0844874,-0.0225535,-0.0200578,-0.0322248,-0.00690203,-0.0339056,0.0107824,0.0332687,0.00820912,0.0286665,-0.00654153,0.0304156,-0.0243101,-0.00458247,-0.0163693,0.739307,0.129335,1.39922,-0.102319,-0.217379,-0.365357,0.0783514,-0.146812,0.0584076,0.195593,-0.0270075,0.0895408,0.0105248,0.026696,-0.0229569,0.0101258,0.0780842,-0.132032,0.0388114,0.29982,-0.204382,-0.205879,-0.0289785,0.043949,-0.194379,-0.200957,0.178934,-0.232683,0.0664451,0.102437,0.0706023,0.198511,0.127249,-0.122269,0.099425,0.150419
-210541,0.746657,0.08623,5,31,0,210566,-3.17287,-2.54427,-1.28745,-1.89429,-1.94293,1.04299,-1.00141,1.06212,1.69886,0.328782,0.20518,-0.0376361,-0.0846162,-0.483465,0.167623,0.670796,-0.875167,0.639315,1.75861,-1.47136,-1.56103,-0.411301,-0.170485,-1.59584,-0.32757,0.742467,-1.50075,0.587859,0.832465,0.0128528,0.812899,1.14768,-0.0902295,0.12125,0.0340719,-0.0671594,-0.0262937,-0.016382,-0.0268913,0.00551674,-0.041757,0.00969434,0.0364738,-0.00137164,0.0260083,-0.0146063,0.0312401,-0.029602,-0.00201522,-0.00674098,2.74773,0.204735,1.40596,-0.159015,-0.233966,-0.239974,0.128821,-0.123685,0.131184,0.209828,0.0406082,0.025342,-0.00464847,-0.010451,-0.0597133,0.0207033,0.0828507,-0.108093,0.0789625,0.217208,-0.181729,-0.192804,-0.0508002,-0.0210568,-0.197104,-0.0404585,0.0917028,-0.185359,0.0726071,0.102819,0.00158747,0.100402,0.141751,-0.0111443,0.0149757,0.123511
-210553,0.995361,0.08623,6,63,0,210576,-3.19075,-2.57599,-2.28585,-1.7254,-2.2977,0.669166,-1.86848,-0.0525603,0.683978,0.576387,0.460607,0.520634,0.101985,-1.16797,-0.486485,0.421779,-1.26762,0.16758,3.33565,-2.36378,-1.92593,-0.130209,0.265997,-2.83057,-0.77235,1.38438,-2.37755,0.00517801,0.732773,1.85639,1.34224,1.0884,-0.290452,0.155735,0.0350155,-0.0765658,-0.0271226,-0.0124788,-0.0311906,-0.0178414,-0.0282508,0.0167809,0.0202117,0.0198628,0.00318813,-0.000946636,0.0382703,-0.0262732,-0.00889348,-0.00573978,0.326257,0.059262,1.41929,-0.237161,-0.179014,-0.238391,0.0694273,-0.193859,-0.00545323,0.0709641,0.0598013,0.0477889,0.0540169,0.0105811,-0.121179,-0.0504738,0.0437604,-0.131518,0.0173867,0.346081,-0.245247,-0.199819,-0.0135095,0.0275977,-0.293678,-0.0801329,0.143632,-0.246676,0.000537229,0.0760267,0.192604,0.13926,0.112924,-0.030135,0.0161578,0.103752
-210545,0.968804,0.08623,6,63,0,210578,-3.17804,-2.57809,-2.68413,-1.86811,-2.59935,0.767547,-1.48941,0.0650397,1.0144,0.347556,0.128887,0.616268,0.291301,-0.907886,-0.324006,0.473565,-0.89523,0.25489,2.74287,-1.82618,-1.43972,-0.540559,-0.274726,-2.81948,-0.497785,1.15225,-2.3667,-0.166994,0.790772,1.30977,1.35649,0.866467,-0.290955,0.169671,0.0348763,-0.0719256,-0.0306555,-0.0151383,-0.0274969,-0.0160797,-0.0376912,0.0198531,0.0212942,0.014249,0.0111197,-0.00099564,0.0359516,-0.0262865,-0.00705065,-0.0055262,0.152988,0.0506021,1.41731,-0.347252,-0.241681,-0.336283,0.0992991,-0.192688,0.00841432,0.131235,0.044964,0.0166744,0.0797278,0.0376862,-0.117455,-0.0419174,0.061266,-0.115818,0.0329756,0.354851,-0.236256,-0.18626,-0.0699332,-0.0355419,-0.364761,-0.0643994,0.149069,-0.306185,-0.0216043,0.102304,0.169448,0.175492,0.112097,-0.0376415,0.0219506,0.129372
-210538,0.997791,0.08623,6,63,0,210571,-3.18612,-2.53285,-0.330301,-1.11781,-1.49038,2.17317,-0.640845,0.498195,1.16063,-1.07083,0.756465,0.837673,0.738168,-0.304463,0.177632,0.774239,-0.325076,0.94452,1.96295,-1.34836,-0.988133,-0.735241,0.602453,-0.898698,-0.598576,1.03352,-1.66356,0.917642,0.664537,0.773068,0.753207,0.962172,-0.337153,0.662873,0.0333385,-0.0634068,-0.0246315,-0.0231992,-0.0411027,-0.00879647,-0.030188,0.0238871,0.022824,-0.00111702,0.0228033,-0.00368012,0.028247,-0.0265343,-0.00556138,-0.00203667,3.77661,0.300094,1.39568,-0.0510053,-0.172613,-0.230146,0.335583,-0.0989599,0.0769318,0.179225,-0.165358,0.116814,0.129354,0.113988,-0.0470154,0.0274301,0.119559,-0.0501986,0.145854,0.303121,-0.208215,-0.152588,-0.113537,0.0930312,-0.138778,-0.0924326,0.159598,-0.256888,0.141703,0.102618,0.119378,0.116311,0.148579,-0.0520635,0.102361,0.154421
-210533,0.914979,0.08623,5,31,0,210559,-3.18363,-2.54098,-0.432992,-1.27134,-1.63501,1.97353,-0.58623,0.737178,1.30728,-0.834304,1.00544,0.535175,0.270236,-0.233754,0.196576,0.598192,-0.69195,0.721466,1.85216,-1.37959,-1.05347,-0.865934,0.107844,-0.736285,-0.823883,0.859092,-1.2495,0.468428,0.825748,0.556815,1.00391,0.923538,-0.0921182,-0.0723152,0.0337818,-0.0638282,-0.0233956,-0.0213062,-0.0422738,-0.0180818,-0.0346413,0.0145752,0.0182035,-0.00620168,0.0224797,-0.00558066,0.0313719,-0.0303687,-0.000920539,-0.00865909,1.98009,0.243532,1.40188,-0.0749363,-0.220026,-0.282965,0.341551,-0.101457,0.127581,0.226245,-0.14439,0.174008,0.0926207,0.0467687,-0.0404549,0.0340207,0.103527,-0.119753,0.124862,0.320547,-0.238761,-0.18232,-0.149864,0.0186642,-0.127426,-0.142586,0.14868,-0.216246,0.0810692,0.142909,0.096366,0.173743,0.159833,-0.0159426,-0.0125153,0.173066
-210525,0.9778,0.08623,5,31,0,210554,-3.18166,-2.55363,-0.781766,-1.23987,-1.98465,0.882289,-0.145012,0.218056,1.06251,-0.104085,0.587998,0.506,0.962474,-0.388105,0.0645979,0.739094,-0.656056,0.300506,2.25827,-1.25463,-1.52797,-0.193067,0.485301,-2.32276,-0.598034,1.39607,-1.82975,0.517849,0.507705,1.03774,1.07347,1.08463,-0.310725,0.0172887,0.0341232,-0.0776946,-0.0187158,-0.0122175,-0.0305727,0.00258543,-0.0339524,0.0162357,0.0283693,0.00095976,0.0145652,-0.00598667,0.034809,-0.0329003,-0.0133731,-0.00347868,1.33297,0.166167,1.40668,-0.112515,-0.178447,-0.28564,0.126983,-0.0208708,0.0313836,0.152921,-0.0149804,0.0846273,0.0728258,0.138524,-0.0558578,0.00929723,0.106374,-0.0944225,0.0432501,0.325021,-0.180572,-0.219912,-0.0277871,0.0698467,-0.334302,-0.0860717,0.200929,-0.263346,0.0745312,0.0730712,0.149356,0.154498,0.156105,-0.0447209,0.00248826,0.143924
-210524,0.999547,0.08623,5,31,0,210541,-3.18985,-2.55329,-1.29497,-1.29556,-1.4745,1.46997,-0.977589,0.834368,1.27128,-0.144033,0.472576,0.58507,0.0486308,-0.695323,0.21449,0.642224,-0.721282,0.463885,2.61368,-1.05983,-1.31001,-0.313704,0.325321,-1.26554,-0.042689,1.04136,-1.18794,0.438285,1.15579,0.97772,1.10918,1.08924,-0.593113,-0.259188,0.0340414,-0.0699306,-0.0232929,-0.0205041,-0.0342041,-0.0119633,-0.0396426,0.010997,0.0366947,-0.00462306,0.0164792,-0.00270756,0.0326298,-0.0273433,0.00299177,-0.0121046,0.762365,0.12861,1.40553,-0.190746,-0.190831,-0.21719,0.216522,-0.143996,0.1229,0.187256,-0.0212156,0.069609,0.086179,0.00716317,-0.102419,0.0315938,0.0945976,-0.106243,0.0683289,0.384987,-0.156109,-0.19296,-0.0462077,0.0479189,-0.18641,-0.00628795,0.15339,-0.174979,0.064558,0.170244,0.144015,0.163378,0.160441,-0.0873638,-0.0381776,0.147297
-210532,0.948442,0.08623,5,31,0,210548,-3.19182,-2.55175,-0.674209,-1.36378,-1.56432,1.29931,-0.959478,0.189055,1.15094,0.372232,0.849122,0.446811,0.124123,-0.336447,0.0478493,0.857336,-0.530658,0.809808,2.02955,-1.33496,-1.47635,0.257052,0.286693,-1.35404,-0.554603,1.56861,-1.48591,0.578583,0.842281,1.69112,1.17027,0.9767,-0.34771,-0.0851886,0.0338518,-0.08043,-0.0327538,-0.0171766,-0.0398672,-0.00140643,-0.0328397,0.0156189,0.0105414,0.00763657,0.0243061,-0.00604982,0.0316447,-0.0301653,-0.00502673,0.00653201,0.393319,0.0947362,1.40287,-0.101845,-0.20601,-0.236303,0.19627,-0.144937,0.0285582,0.173859,0.0562286,0.128266,0.0674942,0.0187497,-0.050823,0.007228,0.129507,-0.0801601,0.122328,0.306579,-0.201657,-0.223014,0.0388297,0.0433072,-0.204539,-0.0837771,0.23695,-0.224458,0.0873994,0.127233,0.255457,0.176779,0.147538,-0.0525243,-0.0128684,0.151058
-210536,0.920037,0.08623,5,63,0,210561,-3.19292,-2.54945,0.0257802,-1.60472,-1.65018,1.46452,-1.43946,0.509767,1.3649,0.241835,0.422408,0.693894,0.778365,-0.216483,-0.0492666,0.613885,-0.688591,0.914957,2.37558,-0.768238,-1.15272,-0.0921949,0.748894,-1.65963,-0.973542,0.889243,-1.71734,0.549396,0.446554,1.51412,1.16375,0.973755,-0.563697,0.105138,0.0340966,-0.0796942,-0.0265296,-0.0126556,-0.0351973,0.00101514,-0.0199226,0.0170163,0.0114794,-0.00394206,0.0240684,-0.00332766,0.0377097,-0.0256287,-0.00832468,-0.00278758,0.563927,0.101747,1.40631,0.00349299,-0.217426,-0.223584,0.198429,-0.195034,0.0690689,0.184932,0.0327665,0.0572325,0.0940164,0.105462,-0.0293315,-0.00667518,0.0831759,-0.0932979,0.123968,0.32187,-0.104089,-0.156183,-0.0124916,0.101468,-0.224865,-0.131906,0.120484,-0.232685,0.0744383,0.0605041,0.20515,0.157677,0.131935,-0.0763759,0.0142453,0.135491
-210530,0.943081,0.08623,5,31,0,210561,-3.17721,-2.54332,-1.50293,-1.33533,-1.64346,0.933948,-0.232222,0.827833,1.31778,-0.453102,0.763586,0.713955,0.404997,-0.0920059,0.0765776,0.77764,-0.645474,0.335037,1.54834,-1.32132,-1.25914,-0.570047,0.19538,-1.79118,-0.211095,0.934569,-1.66532,0.799573,0.905039,1.16854,1.83182,1.30113,-0.489294,0.260567,0.0338343,-0.0607951,-0.0318321,-0.0283844,-0.0281938,-0.000524058,-0.0320446,0.0172636,0.0320209,0.0070302,0.0177293,-0.00101524,0.0310871,-0.0307064,-0.0100741,-0.00948044,0.796273,0.125744,1.40262,-0.211785,-0.188167,-0.231587,0.131607,-0.0327235,0.116653,0.185694,-0.0638485,0.1076,0.100606,0.0570698,-0.0129649,0.0107909,0.109581,-0.0909566,0.0472115,0.218183,-0.186193,-0.177431,-0.0803278,0.0275319,-0.252403,-0.0297464,0.131694,-0.234668,0.112671,0.127533,0.164664,0.258129,0.183348,-0.0689486,0.0367176,0.140914
-210534,0.680338,0.08623,6,63,0,210555,-3.16793,-2.5408,-0.411192,-1.58207,-2.71512,0.927218,-0.72359,0.966407,1.0104,0.0736137,0.306582,0.310745,0.416199,-0.299101,0.294827,0.797603,-0.769758,0.0792386,2.15698,-1.57197,-1.23788,-0.059375,0.314323,-1.89099,-0.467826,2.05796,-1.66628,0.442792,0.871514,1.1329,1.63263,1.07447,-0.643751,0.102487,0.0336546,-0.0784916,-0.0285822,-0.00662479,-0.0306606,-0.00260941,-0.0389556,0.0096968,0.0236921,0.0113436,0.022439,-0.0123075,0.0434105,-0.0263457,-0.00947278,-0.00895946,1.11055,0.131866,1.4001,-0.0514527,-0.197965,-0.339745,0.116023,-0.0905432,0.120927,0.126432,0.00921132,0.0383628,0.0388837,0.0520792,-0.0374267,0.0368918,0.0998045,-0.0963203,0.00991517,0.269904,-0.196701,-0.154897,-0.00742963,0.0393315,-0.23662,-0.0585393,0.257513,-0.208502,0.0554068,0.109053,0.141761,0.204292,0.13445,-0.0805529,0.0128242,0.125131
-210534,0.998092,0.08623,5,31,0,210561,-3.19901,-2.54827,-1.00218,-0.877874,-1.66288,1.66523,-1.0448,0.521269,1.49258,-0.274837,0.841401,0.773377,0.699982,-0.926427,0.0175983,0.798674,-0.457016,1.04283,2.53226,-0.471875,-1.03507,0.153466,0.31084,-1.06526,-0.142232,0.26836,-1.18677,0.69013,0.767958,1.07518,0.859841,1.24974,0.209144,0.494737,0.0338518,-0.0678813,-0.0374255,-0.0275954,-0.0274833,-0.00687106,-0.0313634,0.0127307,0.0351609,0.00607748,0.0112032,-0.00489493,0.024874,-0.030549,-0.00207861,-0.00730263,1.41531,0.186018,1.40287,-0.156702,-0.137265,-0.26001,0.260378,-0.163366,0.0815062,0.233382,-0.0429737,0.131562,0.120926,0.10945,-0.144857,0.00275169,0.124881,-0.0714594,0.163058,0.395948,-0.0737829,-0.161845,0.0239961,0.0486032,-0.166564,-0.0222396,0.0419611,-0.185565,0.10791,0.120079,0.168117,0.134446,0.195411,0.032702,0.0773576,0.156361
